ID,FullDate,Date,Start(ET),Hour,Favorite,Underdog ATS,Underdog,Total,Covered O/U,O/U,Season,Week,Attendance,Home/Neutral,Home Line,Away Line,Visitor/Neutral,Home Pts,Visitor Pts,Home Covered,Capacity,New Stadium Season,Years in Stadium,Temperature.x,Dome,City Played,Weather Station,Key.x,DayAVGTemp,DayHighTemp,DayAVGHumid,DayHighHumid,DayAVGWind,DayHighWind,DayAVGCloud,DayAVGVisibility,DayAVGSunMin,DayPrecipWaterEQ,DayPrecipSnow,DayAVGWeatherLetterCode,DayAVGWeatherType,Elevation,Hour Temperature,Hour Feels Like,Hour Dew Point,Hour Relative Humidity,Hour Wet Bulb Temp,Hour Wind Direction,Hour Wind Speed,Hour Cloud Cover percent,Hour Cloud Ceiling,Cloud Cover Type,Hour Visibility,Hour Solar Irradiance Beam,Hour Solar Irradiance Diffuse,Hour Solar Irradiance Global,Hour Solar Irradiance Possible Beam,Hour Solar Irradiance Possible Global,Hour Solar Irradiance ET,Hour Probability of Precipitation,Hour Water EQ,Hour Snowfall,Hour Pressure Inches,Hour Pressure Millibars,Hour Weather Code Digit Numeric,Hour Weather Code Alpha Numeric,Hour Weather Text
NEP2013,22-Sep-13,22-Sep-13,1:00,13,NE,-7,TB,26,U,44.5,2013,Week 3,68756,NE,-7,7,TEN,23,3,Y,68756,0,11,72,0,Boston,KBOS,KBOS4153913,66,73,68,90,13,17,57,9.8,294,0.37,0,CLR,Mostly Clear,20,71,71,52,51,60,280,16,5,40,FEW,10,625,64,689,641,705,916,0,0,0,29.66,1004.3,45,CLR,Mostly Clear
NEP2016,22-Sep-16,22-Sep-16,8:25,20,NE,-1,HOU,27,U,38.5,2016,Week 3,66829,NE,-1,1,SF,27,0,Y,65878,0,14,68,0,Boston,KBOS,KBOS4263520,70,79,62,78,7,13,8,10,681,0,0,CLR,Mostly Clear,20,72,72,58,61,64,200,12,25,250,SCT,10,0,0,0,0,0,0,0,0,0,30.09,1018.8,54,CLR,Few High Clouds
NEP2019,22-Sep-19,22-Sep-19,1:00,13,NE,-21,NYJ,44,O,43,2019,Week 3,65878,NE,-21,21,NYJ,30,14,N,65878,0,17,44,0,Boston,KBOS,KBOS4373013,75,89,56,78,11,16,40,10,442,0,0,PC,High Clouds,20,88,88,55,33,68,220,14,5,250,FEW,10,631,64,695,641,705,916,0,0,0,30.05,1017.5,45,CLR,Mostly Clear
NEP2014,23-Nov-14,23-Nov-14,1:00,13,NE,-7,DET,43,U,47.5,2014,Week 12,68756,NE,-7,7,PIT,34,9,Y,68756,0,12,61,0,Boston,KBOS,KBOS4196613,49,59,53,76,10,16,63,10,235,0,0,PC,Partly Cloudy,20,58,55,38,48,48,270,12,70,75,BKN,10,200,31,231,308,339,440,0,0,0,30.1,1019.4,42,MC,Mostly Cloudy
NEP2015,23-Nov-15,23-Nov-15,8:30,20,NE,-7,BUF,33,U,47.5,2015,Week 11,66829,NE,-7,7,LAC,20,13,N,65878,0,13,28,0,Boston,KBOS,KBOS4233120,37,42,50,86,13,17,31,10,532,0.04,0,CLR,Mostly Clear,20,33,24,7,33,26,290,13,5,218,CLR,10,0,0,0,0,0,0,0,0,0,30.09,1018.8,46,CLR,Fair
NEP2016,24-Dec-16,24-Dec-16,1:00,13,NE,-17,NYJ,44,U,45,2016,Week 16,66829,NE,-17,17,NYJ,41,3,Y,65878,0,14,40,0,Boston,KBOS,KBOS4272813,41,45,78,96,12,16,66,8.8,71,0.38,0,RAIN,Light Rain,20,42,35,41,96,42,240,14,100,28,OVC,3,138,28,166,277,305,396,99,0.14,0,30.01,1016.2,18,RAIN,Light Rain
NEP2017,24-Dec-17,24-Dec-17,1:00,13,NE,-11,BUF,53,O,47.5,2017,Week 16,65878,NE,-11,11,BUF,37,16,Y,65878,0,15,82,0,Boston,KBOS,KBOS4309313,35,39,75,89,11,23,84,10,11,0,0,MC,Overcast,20,34,26,24,67,30,360,10,100,220,OVC,10,119,28,147,277,305,395,0,0,0,30.21,1023,50,PC,High Overcast
NEP2013,24-Nov-13,24-Nov-13,8:30,20,DEN,-1,NE,65,O,54,2013,Week 12,68756,NE,1,-1,DAL,34,31,Y,68756,0,11,23,0,Boston,KBOS,KBOS4160220,25,31,36,55,22,29,8,10,522,0,0,CLR,Mostly Clear,20,24,9,-4,29,18,300,23,0,201,SCT,10,0,0,0,0,0,0,0,0,0,30.08,1018.7,46,CLR,Fair
NEP2019,24-Nov-19,24-Nov-19,1:00,13,NE,-6,DAL,22,O,40,2019,Week 12,65878,NE,-6,6,MIA,13,9,N,65878,0,17,68,0,Boston,KBOS,KBOS4379313,43,48,78,87,16,31,100,6.5,0,1.51,0,RAIN,Light Rain,20,48,39,43,83,46,20,31,100,16,OVC,2.5,152,30,182,305,335,436,99,0.21,0,29.18,988.1,19,RAIN,Moderate Rain
NEP2017,24-Sep-17,24-Sep-17,1:00,13,NE,-13.5,HOU,69,O,44.5,2017,Week 3,65878,NE,-13.5,13.5,HOU,36,33,N,65878,0,15,80,0,Boston,KBOS,KBOS4300213,70,79,80,100,3,8,1,10,716,0,0,CLR,Fair,20,79,81,64,60,69,120,7,0,201,CLR,10,629,63,692,629,692,898,0,0,0,30.03,1017,46,CLR,Fair
NEP2015,25-Oct-15,25-Oct-15,1:00,13,NE,-7,NYJ,53,O,47.5,2015,Week 7,66829,NE,-7,7,GB,30,23,N,65878,0,13,58,0,Boston,KBOS,KBOS4230213,55,63,76,90,12,16,78,9.9,6,0.03,0,PC,Partly Cloudy,20,60,58,54,80,57,230,15,100,18,OVC,10,218,44,262,436,480,623,0,0,0,29.98,1015.1,42,MC,Mostly Cloudy
NEP2017,26-Nov-17,26-Nov-17,1:00,13,NE,-16.5,MIA,52,O,49,2017,Week 12,65878,NE,-16.5,16.5,ATL,35,17,Y,65878,0,15,64,0,Boston,KBOS,KBOS4306513,45,51,50,61,15,28,65,9.9,468,0,0,MC,Overcast,20,47,40,25,42,38,280,20,20,50,SCT,10,270,30,300,300,330,429,0,0,0,29.77,1008,44,PC,Partly Cloudy
NEP2014,26-Oct-14,26-Oct-14,1:00,13,NE,-6,CHI,74,O,52,2014,Week 8,68756,NE,-6,6,NO,51,23,Y,68756,0,12,57,0,Boston,KBOS,KBOS4193813,54,59,60,68,13,18,58,10,155,0,0,CLR,Mostly Clear,20,56,52,38,51,47,300,17,90,43,BKN,10,237,43,280,431,474,616,0,0,0,29.47,998,44,PC,Partly Cloudy
NEP2013,27-Oct-13,27-Oct-13,1:00,13,NE,-6.5,MIA,44,U,46,2013,Week 8,68756,NE,-6.5,6.5,NO,27,17,Y,68756,0,11,53,0,Boston,KBOS,KBOS4157413,50,57,52,83,12,17,48,10,349,0.03,0,RAIN,Light Rain,20,55,51,31,40,44,300,16,70,49,BKN,10,276,42,318,425,467,607,0,0,0,29.86,1011.3,42,MC,Mostly Cloudy
NEP2019,27-Oct-19,27-Oct-19,1:00,13,NE,-8.5,CLE,40,O,39,2019,Week 8,65878,NE,-8.5,8.5,BUF,27,13,Y,65878,0,17,72,0,Boston,KBOS,KBOS4376513,53,56,77,90,16,30,100,6.6,0,1.43,0,RAIN,Moderate Rain,20,51,44,44,77,48,100,23,100,42,OVC,4,212,42,254,425,467,607,99,0.13,0,30.04,1016.9,19,RAIN,Moderate Rain
NEP2015,27-Sep-15,27-Sep-15,1:00,13,NE,-14,JAX,68,O,49,2015,Week 3,66829,NE,-14,14,NYG,51,17,Y,65878,0,13,70,0,Boston,KBOS,KBOS4227413,58,64,74,90,7,14,15,10,595,0,0,CLR,Mostly Clear,20,63,62,51,65,56,80,9,5,250,FEW,10,601,61,662,610,671,871,0,0,0,30.43,1030.4,45,CLR,Mostly Clear
NEP2014,28-Dec-14,28-Dec-14,1:00,13,NE,-4.5,BUF,26,U,43.5,2014,Week 17,68756,NE,-4.5,4.5,LAR,9,17,Y,68756,0,12,49,0,Boston,KBOS,KBOS4200113,46,52,66,80,14,20,97,10,0,0.01,0,CLR,Mostly Clear,20,50,46,42,74,46,250,12,100,30,OVC,10,78,28,106,282,310,402,0,0,0,29.76,1007.9,45,CLR,Mostly Clear
NEP2013,29-Dec-13,29-Dec-13,4:25,16,NE,-7.5,BUF,54,O,46.5,2013,Week 17,68756,NE,-7.5,7.5,ATL,34,20,Y,68756,0,11,41,0,Boston,KBOS,KBOS4163716,39,44,77,97,8,17,96,6.8,0,1.32,0,MC,Overcast,20,39,34,37,93,38,100,7,100,48,OVC,2,1,0,1,2,2,3,99,0.09,0,29.76,1007.7,19,RAIN,Moderate Rain
NEP2015,29-Oct-15,29-Oct-15,8:25,20,NE,-8,MIA,43,U,51.5,2015,Week 8,66829,NE,-8,8,PIT,36,7,Y,65878,0,13,53,0,Boston,KBOS,KBOS4230620,67,75,66,97,17,24,67,8.8,163,0.73,0,CLR,Mostly Clear,20,62,59,31,31,48,260,22,75,130,BKN,10,0,0,0,0,0,0,0,0,0,29.55,1000.8,45,CLR,Mostly Clear
NEP2017,29-Oct-17,29-Oct-17,1:00,13,NE,-7,LAC,34,U,49,2017,Week 8,65878,NE,-7,7,DEN,21,13,Y,65878,0,15,86,0,Boston,KBOS,KBOS4303713,59,61,94,100,17,39,100,8.5,0,1,0,MC,Overcast,20,59,56,57,93,58,100,18,100,100,OVC,10,207,41,248,414,455,592,0,0,0,29.81,1009.3,18,RAIN,Light Rain
NEP2017,31-Dec-17,31-Dec-17,1:00,13,NE,-16,NYJ,32,U,43,2017,Week 17,65878,NE,-16,16,NYJ,26,6,Y,65878,0,15,43,0,Boston,KBOS,KBOS4310013,10,13,59,84,15,21,25,10,262,0,0,CLR,Fair,20,12,-6,-6,44,9,280,20,100,250,BKN,10,202,29,231,286,315,409,0,0,0,30.09,1018.8,52,PC,High Clouds
BUF2013,1-Dec-13,1-Dec-13,4:05,16,BUF,-4.5,ATL,65,O,48,2013,Week 13,38969,BUF,-4.5,4.5,DET,31,34,N,73079,0,40,72,1,Buffalo,KBUF,KBUF4160916,36,40,71,79,7,12,100,10,6,0,0,MC,Mostly Cloudy,728,38,33,29,70,34,180,6,100,35,OVC,10,12,2,14,24,26,34,0,0,0,29.99,1015.7,40,MC,Overcast
BUF2017,3-Dec-17,3-Dec-17,1:00,13,NE,-8,BUF,26,U,49,2017,Week 13,68499,BUF,8,-8,PHI,3,23,Y,71608,0,44,35,0,Buffalo,KBUF,KBUF4307213,39,47,82,93,6,14,34,8.1,383,0,0,CLR,Mostly Clear,728,45,39,39,80,42,230,12,70,16,BKN,6,199,31,230,306,337,437,0,0,0,30.15,1021.6,35,HAZY,Haze
BUF2015,3-Jan-16,3-Jan-16,1:00,13,NYJ,-3,BUF,39,U,41,2015,Week 17,68670,BUF,3,-3,BUF,22,17,Y,71870,0,42,51,0,Buffalo,KBUF,KBUF4237213,31,37,69,78,16,22,98,8.9,5,0,0,SNOW,Light Snow,728,34,24,26,73,31,260,16,100,23,OVC,10,154,31,184,307,338,438,0,0,0,29.8,1009.2,42,MC,Mostly Cloudy
BUF2013,3-Nov-13,3-Nov-13,1:00,13,KC,-5,BUF,36,U,41,2013,Week 9,68159,BUF,5,-5,JAX,13,23,Y,73079,0,40,38,0,Buffalo,KBUF,KBUF4158113,34,39,66,82,6,8,41,10,426,0,0,CLR,Mostly Clear,728,38,32,21,51,32,100,8,20,38,SCT,10,374,42,416,415,457,593,0,0,0,30.37,1028.6,44,PC,Partly Cloudy
BUF2019,3-Nov-19,3-Nov-19,1:00,13,BUF,-3.5,WAS,33,O,46,2019,Week 9,67685,BUF,-3.5,3.5,WAS,24,9,Y,71608,0,46,54,0,Buffalo,KBUF,KBUF4377213,36,41,73,100,12,22,81,10,89,0,0,MC,Mostly Cloudy,692,40,31,26,58,35,290,17,100,190,BKN,10,168,42,210,416,458,594,0,0,0,30.1,1020,42,MC,Mostly Cloudy
BUF2015,4-Oct-15,4-Oct-15,1:00,13,BUF,-6,NYG,34,U,46.5,2015,Week 4,70677,BUF,-6,6,CAR,10,24,Y,71870,0,42,60,0,Buffalo,KBUF,KBUF4228113,54,65,76,90,8,12,72,10,33,0,0,CLR,Mostly Clear,728,62,61,49,62,55,60,9,100,47,BKN,10,241,59,300,594,653,848,0,0,0,30.26,1024.8,42,MC,Mostly Cloudy
BUF2015,6-Dec-15,6-Dec-15,1:00,13,BUF,-3,HOU,51,O,42,2015,Week 13,68544,BUF,-3,3,LAR,30,21,Y,71870,0,42,49,0,Buffalo,KBUF,KBUF4234413,37,45,80,92,6,10,48,9.1,21,0,0,CLR,Mostly Clear,728,45,40,36,71,41,230,9,100,150,OVC,10,190,30,220,301,331,430,0,0,0,30.4,1029.3,44,PC,Partly Cloudy
BUF2019,8-Dec-19,8-Dec-19,1:00,13,BAL,-1,BUF,41,O,57,2019,Week 14,69134,BUF,1,-1,BAL,17,24,Y,71608,0,46,26,0,Buffalo,KBUF,KBUF4380713,37,46,63,80,14,22,52,10,234,0,0,CLR,Fair,692,41,33,23,49,34,200,17,100,270,CLR,10,180,30,210,298,328,426,0,0,0,30.05,1018.9,46,CLR,Fair
BUF2015,8-Nov-15,8-Nov-15,1:00,13,BUF,-4,MIA,50,O,44,2015,Week 9,70214,BUF,-4,4,OAK,33,17,Y,71870,0,42,47,0,Buffalo,KBUF,KBUF4231613,42,50,70,79,8,16,11,10,461,0,0,CLR,Mostly Clear,728,49,45,33,55,42,230,9,20,33,SCT,10,352,39,391,391,430,558,0,0,0,30.41,1029.7,44,PC,Partly Cloudy
BUF2013,8-Sep-13,8-Sep-13,1:00,13,NE,-10,BUF,44,U,51,2013,Week 1,69519,BUF,10,-10,ATL,21,23,N,73079,0,40,65,0,Buffalo,KBUF,KBUF4152513,62,68,69,97,8,15,64,9.1,377,0,0,CLR,Mostly Clear,728,65,65,47,52,55,100,7,90,40,BKN,10,518,75,593,751,826,1073,0,0,0,30.07,1018.4,44,PC,Partly Cloudy
BUF2014,9-Nov-14,9-Nov-14,1:00,13,BUF,-1.5,KC,30,U,42,2014,Week 10,68119,BUF,-1.5,1.5,MIN,13,17,Y,71857,0,41,41,0,Buffalo,KBUF,KBUF4195213,41,49,70,86,9,16,98,10,3,0.01,0,CLR,Mostly Clear,728,42,35,32,68,38,230,12,100,28,OVC,10,193,39,232,386,425,551,0,0,0,29.9,1012.6,42,MC,Mostly Cloudy
BUF2017,10-Dec-17,10-Dec-17,1:00,13,BUF,-3,IND,20,U,36.5,2017,Week 14,60222,BUF,-3,3,JAX,13,7,Y,71608,0,44,45,0,Buffalo,KBUF,KBUF4307913,28,29,78,92,12,20,100,6.4,0,0.05,2.1,SNOW,Light Snow,728,29,18,21,72,26,260,15,100,32,OVC,5,148,30,178,295,325,422,0,0,0,29.82,1010.7,9,SNOW,Light Snow
BUF2017,10-Sep-17,10-Sep-17,1:00,13,BUF,-7.5,NYJ,33,U,42,2017,Week 1,68751,BUF,-7.5,7.5,NYJ,21,12,Y,71608,0,44,44,0,Buffalo,KBUF,KBUF4298813,56,67,71,93,4,9,15,10,561,0,0,CLR,Fair,728,65,65,45,49,54,370,3,40,250,SCT,10,622,74,696,740,814,1057,0,0,0,30.48,1032.2,44,PC,Partly Cloudy
BUF2016,11-Dec-16,11-Dec-16,1:00,13,PIT,-2,BUF,47,O,45.5,2016,Week 14,69657,BUF,2,-2,TB,20,27,Y,71608,0,43,24,0,Buffalo,KBUF,KBUF4271513,26,29,80,89,9,17,99,3.8,0,0.27,3.9,SNOW,Light Snow,728,26,16,21,81,24,170,10,100,16,VV,1.8,146,29,176,293,322,419,0,0,0,30.29,1025.8,9,SNOW,Light Snow
BUF2017,12-Nov-17,12-Nov-17,1:00,13,NO,-2,BUF,57,O,48,2017,Week 10,67501,BUF,2,-2,NO,10,47,Y,71608,0,44,42,0,Buffalo,KBUF,KBUF4305113,35,42,58,86,5,7,100,10,0,0.02,0,MC,Overcast,728,39,39,22,50,33,370,3,100,80,OVC,10,186,37,224,373,410,532,0,0,0,30.34,1028.4,40,MC,Overcast
BUF2014,12-Oct-14,12-Oct-14,1:00,13,BUF, PK,NE,59,O,44.5,2014,Week 6,70185,BUF, PK,PK,TEN,22,37,PK,71857,0,41,59,0,Buffalo,KBUF,KBUF4192413,48,61,65,89,5,10,12,10,563,0,0,CLR,Mostly Clear,728,58,58,34,41,47,120,5,5,250,FEW,10,535,54,589,543,597,775,0,0,0,30.22,1023.3,45,CLR,Mostly Clear
BUF2013,13-Oct-13,13-Oct-13,1:00,13,CIN,-6,BUF,51,O,41.5,2013,Week 6,67739,BUF,6,-6,CLE,24,27,N,73079,0,40,68,0,Buffalo,KBUF,KBUF4156013,63,68,71,96,7,13,94,8.4,0,0.32,0,RAIN,Light Rain,728,68,68,58,70,62,210,9,100,30,OVC,10,268,54,322,537,591,767,0,0,0,30.24,1024,44,PC,Partly Cloudy
BUF2015,13-Sep-15,13-Sep-15,1:00,13,IND,-1,BUF,41,U,44.5,2015,Week 1,70319,BUF,1,-1,NO,27,14,Y,71870,0,42,53,0,Buffalo,KBUF,KBUF4226013,54,56,88,93,11,16,100,7.6,0,0.41,0,RAIN,Light Rain,728,55,51,50,83,52,260,16,100,14,OVC,8,362,72,434,723,795,1032,99,0.02,0,29.83,1010,18,RAIN,Light Rain
BUF2014,14-Dec-14,14-Dec-14,1:00,13,GB,-3.5,BUF,34,U,50,2014,Week 15,70214,BUF,3.5,-3.5,LAC,21,13,Y,71857,0,41,34,0,Buffalo,KBUF,KBUF4198713,37,38,92,93,8,12,100,5.5,0,0,0,RAIN,Light Drizzle,728,38,31,35,89,37,260,10,100,9,OVC,5,146,29,176,293,322,418,0,0,0,30,1015.9,42,MC,Mostly Cloudy
BUF2014,14-Sep-14,14-Sep-14,1:00,13,BUF,-1,MIA,39,U,43,2014,Week 2,69954,BUF,-1,1,MIN,29,10,Y,71857,0,41,61,0,Buffalo,KBUF,KBUF4189613,53,62,68,90,4,12,55,10,202,0,0,CLR,Mostly Clear,728,58,58,39,50,49,0,0,100,40,BKN,10,244,72,316,717,789,1024,0,0,0,30.3,1026.2,44,PC,Partly Cloudy
BUF2013,15-Sep-13,15-Sep-13,1:00,13,CAR,-3.5,BUF,47,O,43.5,2013,Week 2,67819,BUF,3.5,-3.5,SEA,24,23,N,73079,0,40,66,0,Buffalo,KBUF,KBUF4153213,57,67,68,89,8,14,82,9.9,3,0.13,0,CLR,Mostly Clear,728,65,65,49,56,56,220,10,100,39,OVC,10,444,71,515,711,782,1016,0,0,0,30.1,1019.3,45,CLR,Mostly Clear
BUF2016,15-Sep-16,15-Sep-16,8:25,20,BUF, PK,NYJ,68,O,40.5,2016,Week 2,70256,BUF, PK,PK,LAR,31,37,PK,71608,0,43,54,0,Buffalo,KBUF,KBUF4262820,60,70,71,89,6,13,10,10,630,0,0,CLR,Mostly Clear,728,59,57,52,78,55,50,9,10,260,FEW,10,0,0,0,0,0,0,0,0,0,30.25,1024.5,45,CLR,Mostly Clear
BUF2016,16-Oct-16,16-Oct-16,1:00,13,BUF,-7.5,SF,61,O,44,2016,Week 6,70003,BUF,-7.5,7.5,DEN,45,16,Y,71608,0,43,72,0,Buffalo,KBUF,KBUF4265913,67,74,72,93,14,24,99,9.8,0,0.01,0,CLR,Mostly Clear,728,72,72,58,61,64,230,24,100,30,BKN,10,87,51,138,512,563,732,0,0,0,29.94,1013.9,45,CLR,Mostly Clear
BUF2017,17-Dec-17,17-Dec-17,1:00,13,BUF,-3.5,MIA,40,P,40,2017,Week 15,62202,BUF,-3.5,3.5,MIA,24,16,Y,71608,0,44,81,0,Buffalo,KBUF,KBUF4308613,22,25,75,81,7,10,100,10,0,0,0,MC,Overcast,728,23,14,14,68,20,50,8,100,200,BKN,10,89,29,118,291,320,416,0,0,0,30.21,1024.3,42,MC,Mostly Cloudy
BUF2013,17-Nov-13,17-Nov-13,1:00,13,NYJ,-2,BUF,51,O,39,2013,Week 11,68036,BUF,2,-2,LAR,37,14,Y,73079,0,40,62,0,Buffalo,KBUF,KBUF4159513,59,64,74,89,17,25,98,9.6,12,0.42,0,MC,Mostly Cloudy,728,61,58,53,75,57,190,22,100,23,BKN,10,90,35,125,352,387,503,0,0,0,29.77,1008,40,MC,Overcast
BUF2016,18-Dec-16,18-Dec-16,1:00,13,BUF,-10.5,CLE,46,O,44,2016,Week 15,66529,BUF,-10.5,10.5,PHI,33,13,Y,71608,0,43,25,0,Buffalo,KBUF,KBUF4272213,26,33,75,96,11,23,95,7.4,0,0.19,0,SNOW,Light Snow,728,26,13,15,63,23,290,17,100,30,BKN,10,13,29,42,291,320,415,0,0,0,30.15,1021.2,44,PC,Partly Cloudy
BUF2015,18-Oct-15,18-Oct-15,1:00,13,CIN,-3,BUF,55,O,42,2015,Week 6,69593,BUF,3,-3,DEN,21,34,Y,71870,0,42,37,0,Buffalo,KBUF,KBUF4229513,38,45,65,78,6,17,85,10,3,0.01,0,CLR,Mostly Clear,728,43,38,28,56,37,330,9,100,26,BKN,10,147,51,198,506,557,723,99,0.01,0,30.35,1027.8,18,RAIN,Light Rain
BUF2014,19-Oct-14,19-Oct-14,1:00,13,BUF,-6.5,MIN,33,U,43,2014,Week 7,68477,BUF,-6.5,6.5,DET,17,16,N,71857,0,41,45,0,Buffalo,KBUF,KBUF4193113,42,47,64,79,10,17,91,10,83,0,0,MC,Mostly Cloudy,728,45,39,29,54,38,250,12,100,39,BKN,10,145,50,195,500,550,714,0,0,0,30.11,1019.5,42,MC,Mostly Cloudy
BUF2019,20-Oct-19,20-Oct-19,1:00,13,BUF,-4.5,MIA,52,O,31,2019,Week 7,68340,BUF,-4.5,4.5,MIA,31,21,Y,71608,0,46,38,0,Buffalo,KBUF,KBUF4375813,52,66,70,86,5,8,56,10,223,0,0,PC,High Clouds,692,64,64,43,46,53,260,7,50,220,SCT,10,409,49,458,494,543,706,0,0,0,29.9,1012.6,44,PC,Partly Cloudy
BUF2015,20-Sep-15,20-Sep-15,1:00,13,BUF,-1,NE,72,O,44.5,2015,Week 2,70858,BUF,-1,1,WAS,32,40,Y,71870,0,42,62,0,Buffalo,KBUF,KBUF4226713,58,67,67,87,5,9,68,10,159,0,0,CLR,Mostly Clear,728,65,65,44,47,54,100,9,75,30,BKN,10,522,68,590,682,750,974,0,0,0,30.19,1022.2,45,CLR,Mostly Clear
BUF2014,21-Sep-14,21-Sep-14,1:00,13,BUF,-2.5,LAC,32,U,45.5,2014,Week 3,68611,BUF,-2.5,2.5,GB,10,22,Y,71857,0,41,72,0,Buffalo,KBUF,KBUF4190313,67,74,72,87,17,26,79,9.6,282,0.11,0,CLR,Mostly Clear,728,72,72,62,71,66,230,25,45,20,SCT,10,543,68,611,675,743,965,0,0,0,29.58,1001.7,45,CLR,Mostly Clear
BUF2013,22-Dec-13,22-Dec-13,1:00,13,BUF,-1,MIA,19,U,42,2013,Week 16,54305,BUF,-1,1,SF,19,0,Y,73079,0,40,41,0,Buffalo,KBUF,KBUF4163013,36,42,92,97,15,24,100,7.2,0,1.38,0,SNOW,Freezing Rain,728,34,29,33,97,34,90,5,100,5,OVC,1.2,146,29,175,292,321,417,99,0.04,0,29.67,1004.6,19,RAIN,Moderate Rain
BUF2017,22-Oct-17,22-Oct-17,1:00,13,BUF,-3,TB,57,O,46,2017,Week 7,68561,BUF,-3,3,TB,30,27,N,71608,0,44,86,0,Buffalo,KBUF,KBUF4303013,65,79,56,75,7,10,79,10,24,0,0,PC,High Clouds,728,76,77,47,36,60,220,7,100,270,BKN,10,303,48,351,481,529,688,0,0,0,30.22,1023.3,52,PC,High Clouds
BUF2019,22-Sep-19,22-Sep-19,1:00,13,BUF,-6,CIN,38,U,43.5,2019,Week 3,69448,BUF,-6,6,CIN,21,17,N,71608,0,46,86,0,Buffalo,KBUF,KBUF4373013,75,85,66,87,11,23,58,10,216,0,0,MC,Mostly Cloudy,692,83,85,63,51,70,240,17,30,250,SCT,10,600,67,667,669,736,956,0,0,0,30,1015.6,54,CLR,Few High Clouds
BUF2016,24-Dec-16,24-Dec-16,1:00,13,BUF,-4.5,MIA,65,O,44,2016,Week 16,64690,BUF,-4.5,4.5,PIT,31,34,N,71608,0,43,35,0,Buffalo,KBUF,KBUF4272813,37,41,78,93,11,17,100,9.2,0,0.2,0,RAIN,Light Rain,728,38,30,32,79,36,270,12,100,15,BKN,10,147,29,176,294,323,419,0,0,0,30.11,1019.8,42,MC,Mostly Cloudy
BUF2014,24-Nov-14,24-Nov-14,7:00,19,BUF,-2.5,NYJ,41,U,42.5,2014,Week 12,56044,BUF,-2.5,2.5,BAL,38,3,Y,71857,0,41,72,1,Buffalo,KBUF,KBUF4196719,53,65,71,83,23,32,83,10,87,0.13,0,CLR,Mostly Clear,728,46,38,38,73,42,240,22,30,11,SCT,10,0,0,0,0,0,0,0,0,0,29.53,1000.1,45,CLR,Mostly Clear
BUF2019,24-Nov-19,24-Nov-19,1:00,13,BUF,-3,DEN,23,O,51,2019,Week 12,67338,BUF,-3,3,JAX,20,3,Y,71608,0,46,42,0,Buffalo,KBUF,KBUF4379313,40,45,75,92,13,23,84,9.6,141,0,0,MC,Overcast,692,40,30,31,70,36,260,23,90,200,BKN,9,215,33,248,328,361,469,0,0,0,29.53,1000.6,42,MC,Mostly Cloudy
BUF2017,24-Sep-17,24-Sep-17,1:00,13,DEN,-3.5,BUF,42,O,39.5,2017,Week 3,68865,BUF,3.5,-3.5,CIN,26,16,Y,71608,0,44,76,0,Buffalo,KBUF,KBUF4300213,76,90,69,90,4,7,1,9.9,708,0,0,CLR,Fair,728,87,90,66,50,73,250,5,5,45,FEW,10,641,66,707,657,723,938,0,0,0,30.14,1020.2,46,CLR,Fair
BUF2016,25-Sep-16,25-Sep-16,1:00,13,ARI,-5,BUF,51,O,48,2016,Week 3,68647,BUF,5,-5,BUF,33,18,Y,71608,0,43,62,0,Buffalo,KBUF,KBUF4263813,55,67,64,83,5,9,34,10,329,0,0,CLR,Fair,728,64,64,40,41,52,360,5,65,250,SCT,10,506,64,570,645,709,921,0,0,0,30.21,1023.3,44,PC,Partly Cloudy
BUF2015,27-Dec-15,27-Dec-15,1:00,13,BUF,-6.5,DAL,22,U,42.5,2015,Week 16,70172,BUF,-6.5,6.5,PIT,16,6,Y,71870,0,42,37,0,Buffalo,KBUF,KBUF4236513,39,48,90,97,9,16,96,6.5,0,0.73,0,RAIN,Light Rain,728,37,30,35,93,36,320,10,100,6,OVC,10,148,30,178,296,326,423,99,0.01,0,29.98,1015.4,18,RAIN,Light Rain
BUF2016,27-Nov-16,27-Nov-16,1:00,13,BUF,-8.5,JAX,49,O,44,2016,Week 12,67849,BUF,-8.5,8.5,TEN,28,21,N,71608,0,43,38,0,Buffalo,KBUF,KBUF4270113,39,46,74,86,7,14,78,10,168,0,0,CLR,Mostly Clear,728,43,37,32,65,38,290,12,100,26,BKN,10,158,32,190,317,349,453,0,0,0,30.14,1020.6,45,CLR,Mostly Clear
BUF2019,27-Oct-19,27-Oct-19,1:00,13,PHI,-3,BUF,44,O,47,2019,Week 8,69435,BUF,3,-3,CAR,13,31,Y,71608,0,46,67,0,Buffalo,KBUF,KBUF4376513,54,61,88,100,19,30,96,7.8,36,0.86,0,RAIN,Light Rain,692,52,45,50,93,51,240,26,100,27,OVC,2.5,226,45,272,453,498,647,0,0,0,29.69,1005.6,18,RAIN,Light Rain
BUF2017,29-Oct-17,29-Oct-17,1:00,13,BUF,-2,OAK,48,O,47.5,2017,Week 8,69599,BUF,-2,2,DAL,34,14,Y,71608,0,44,29,0,Buffalo,KBUF,KBUF4303713,43,44,90,97,6,14,100,9.2,0,0.31,0,RAIN,Light Rain,728,43,39,41,93,42,20,7,100,50,OVC,7,220,44,264,441,485,631,99,0.03,0,29.71,1006.5,18,RAIN,Light Rain
