Key2,﻿Keyno,FullDate,Month,Day,Year,DateDate,Season,Start (ET),Hour,Visitor/Neutral,Visitor Pts,Home/Neutral,Home Pts,OT,NumberOT,Attendance,Notes,MonthW,Covered Line,Away ATS,Home ATS,CoveredO/U,O/U,DateWeek,Keyyr,Capacity,New Stadium Season,Years in Stadium,City Played,Weather Station,WKey,DayAVGTemp,DayHighTemp,DayAVGHumid,DayHighHumid,DayAVGWind,DayHighWind,DayAVGCloud,DayAVGVisibility,DayAVGSunMin,DayPrecipWaterEQ,DayPrecipSnow,DayAVGWeatherLetterCode,DayAVGWeatherType,Hour Weather Station Code,Hour Data Type,Hour Time Zone,Hour Latitude,Hour Longitude,Hour Elevation,Hour Temperature,Hour Feels Like,Hour Dew Point,Hour Relative Humidity,Hour Wet Bulb Temp,Hour Wind Direction,Hour Wind Speed,Hour Cloud Cover percent,Hour Cloud Ceiling,Hour Cloud Cover Type,Hour Visibility,Hour Solar Irradiance Beam,Hour Solar Irradiance Diffuse,Hour Solar Irradiance Global,Hour Solar Irradiance Possible Beam,Hour Solar Irradiance Possible Global,Hour Solar Irradiance ET,Hour Probability of Precipitation,Hour Water EQ,Hour Snowfall,Hour Pressure Inches,Hour Pressure Millibars,Hour Weather Code Digit Numeric,Hour Weather Code Alpha Numeric,Hour Weather Text,Hour Data Date_1,Hour Data Date_2
KATL 28/Nov/2014 20,ATL41971,11/28/2014,11,28,2014,28-Nov-14,2015,7:30p,20,NOP,91,ATL,100,0,0,"17,079",,Nov,Y,2.5,-2.5,U,204.5,Fri,ATL2015,18047,0,15,Atlanta,KATL,KATL41971,38,51,50,72,5,12,0,10,608,0,0,CLR,Fair,KATL,O,EST,33.637,-84.428,1027,40,40,19,43,33,190,3,0,201,CLR,10,0,0,0,0,0,0,0,0,0,30.31,1026.3,46,CLR,Fair,28-Nov-14,20
KATL 29/Apr/2015 19,ATL42123,4/29/2015,4,29,2015,29-Apr-15,2015,7:00p,19,BKN,97,ATL,107,0,0,"18,105",,Apr,Y,9,-9,O,200,Wed,ATL2015,18047,0,15,Atlanta,KATL,KATL42123,58,64,80,90,6,15,77,8.4,102,0.84,0,CLR,Mostly Clear,KATL,O,EST,33.637,-84.428,1027,61,61,50,67,55,330,6,25,25,SCT,10,4,0,4,4,4,6,0,0,0,29.78,1008.3,45,CLR,Mostly Clear,29-Apr-15,19
KATL 29/Jan/2017 15,ATL42764,1/29/2017,1,29,2017,29-Jan-17,2017,3:00p,15,NYK,139,ATL,142,0,0,"13,643",,Jan,N,6.5,-6.5,O,209,Sun,ATL2017,18047,0,17,Atlanta,KATL,KATL42764,43,52,52,70,12,21,47,10,94,0.01,0,CLR,Mostly Clear,KATL,O,EST,33.637,-84.428,1027,50,46,26,39,40,260,12,100,60,OVC,10,209,42,251,418,460,597,0,0,0,29.89,1012.1,40,MC,Overcast,29-Jan-17,15
KATL 29/Jan/2018 20,ATL43129,1/29/2018,1,29,2018,29-Jan-18,2018,7:30p,20,MIN,100,ATL,105,0,0,"12,589",,Jan,Y,-6,6,U,213,Mon,ATL2018,15711,0,18,Atlanta,KATL,KATL43129,51,57,68,100,14,23,41,8.1,519,0.02,0,CLR,Mostly Clear,KATL,O,EST,33.637,-84.428,1027,47,45,29,50,40,290,5,5,121,CLR,10,0,0,0,0,0,0,0,0,0,30.13,1020.6,46,CLR,Fair,29-Jan-18,20
KATL 29/Nov/2013 20,ATL41607,11/29/2013,11,29,2013,29-Nov-13,2014,7:30p,20,DAL,87,ATL,88,0,0,"15,463",,Nov,Y,-1.5,1.5,U,202,Fri,ATL2014,18118,0,14,Atlanta,KATL,KATL41607,43,61,48,78,5,9,20,10,565,0,0,CLR,Mostly Clear,KATL,O,EST,33.637,-84.428,1027,50,48,24,36,40,350,5,0,201,CLR,10,0,0,0,0,0,0,0,0,0,30.49,1032.4,46,CLR,Fair,29-Nov-13,20
KATL 29/Nov/2014 20,ATL41972,11/29/2014,11,29,2014,29-Nov-14,2015,7:30p,20,CHA,75,ATL,105,0,0,"14,185",,Nov,Y,7,-7,U,197.5,Sat,ATL2015,18047,0,15,Atlanta,KATL,KATL41972,47,61,46,64,5,12,36,10,224,0,0,CLR,Mostly Clear,KATL,O,EST,33.637,-84.428,1027,51,48,31,46,42,180,8,25,50,SCT,10,0,0,0,0,0,0,0,0,0,30.24,1024,45,CLR,Mostly Clear,29-Nov-14,20
KATL 29/Oct/2017 16,ATL43037,10/29/2017,10,29,2017,29-Oct-17,2018,3:30p,16,MIL,117,ATL,106,0,0,"14,014",,Oct,N,-5.5,5.5,O,200,Sun,ATL2018,15711,0,18,Atlanta,KATL,KATL43037,39,45,77,89,17,25,64,10,130,0,0,MC,Overcast,KATL,O,EST,33.637,-84.428,1027,43,34,30,60,38,310,23,70,34,BKN,10,151,23,174,233,256,333,0,0,0,29.84,1010.8,42,MC,Mostly Cloudy,29-Oct-17,16
KATL 30/Dec/2014 20,ATL42003,12/30/2014,12,30,2014,30-Dec-14,2015,7:30p,20,CLE,101,ATL,109,0,0,"19,215",,Dec,Y,6.5,-6.5,O,202,Tue,ATL2015,18047,0,15,Atlanta,KATL,KATL42003,47,54,78,90,10,15,73,9.3,280,0,0,CLR,Mostly Clear,KATL,O,EST,33.637,-84.428,1027,40,32,33,77,37,340,14,75,20,BKN,10,0,0,0,0,0,0,0,0,0,30.38,1028.9,45,CLR,Mostly Clear,30-Dec-14,20
KATL 30/Dec/2016 20,ATL42734,12/30/2016,12,30,2016,30-Dec-16,2017,8:00p,20,DET,98,ATL,105,0,0,"19,009",,Dec,Y,2.5,-2.5,O,199.5,Fri,ATL2017,18047,0,17,Atlanta,KATL,KATL42734,42,51,37,52,12,18,4,10,575,0,0,CLR,Mostly Clear,KATL,O,EST,33.637,-84.428,1027,42,37,16,35,33,300,8,0,201,CLR,10,0,0,0,0,0,0,0,0,0,30.24,1024.2,46,CLR,Fair,30-Dec-16,20
KATL 30/Dec/2017 20,ATL43099,12/30/2017,12,30,2017,30-Dec-17,2018,7:30p,20,POR,89,ATL,104,0,0,"15,877",,Dec,Y,-2.5,2.5,U,204,Sat,ATL2018,15711,0,18,Atlanta,KATL,KATL43099,41,51,67,89,9,16,31,10,458,0,0,CLR,Mostly Clear,KATL,O,EST,33.637,-84.428,1027,41,34,28,60,36,320,12,5,250,FEW,10,0,0,0,0,0,0,0,0,0,30.11,1020.3,45,CLR,Mostly Clear,30-Dec-17,20
KATL 30/Jan/2015 20,ATL42034,1/30/2015,1,30,2015,30-Jan-15,2015,7:30p,20,POR,99,ATL,105,0,0,"19,018",,Jan,Y,5,-5,O,203.5,Fri,ATL2015,18047,0,15,Atlanta,KATL,KATL42034,44,56,48,66,17,25,31,10,542,0,0,CLR,Mostly Clear,KATL,O,EST,33.637,-84.428,1027,43,36,21,42,35,340,13,5,250,FEW,10,0,0,0,0,0,0,0,0,0,30.33,1027.1,45,CLR,Mostly Clear,30-Jan-15,20
KATL 30/Mar/2015 20,ATL42093,3/30/2015,3,30,2015,30-Mar-15,2015,7:30p,20,MIL,88,ATL,101,0,0,"18,453",,Mar,Y,9,-9,U,194.5,Mon,ATL2015,18047,0,15,Atlanta,KATL,KATL42093,59,71,60,93,9,15,50,9.1,276,0.48,0,CLR,Mostly Clear,KATL,O,EST,33.637,-84.428,1027,62,62,40,44,51,310,6,0,201,CLR,10,0,0,0,0,0,0,0,0,0,30.09,1019.1,46,CLR,Fair,30-Mar-15,20
KATL 30/Mar/2018 20,ATL43189,3/30/2018,3,30,2018,30-Mar-18,2018,7:30p,20,PHI,101,ATL,91,0,0,"16,579",,Mar,N,-7.5,7.5,U,223,Fri,ATL2018,15711,0,18,Atlanta,KATL,KATL43189,59,65,73,100,13,21,84,10,59,0,0,PC,High Clouds,KATL,O,EST,33.637,-84.428,1027,57,55,42,58,50,320,9,70,250,BKN,10,0,0,0,0,0,0,0,0,0,30.2,1022.5,52,PC,High Clouds,30-Mar-18,20
KATL 30/Nov/2015 20,ATL42338,11/30/2015,11,30,2015,30-Nov-15,2016,8:00p,20,OKC,100,ATL,106,0,0,"17,768",,Nov,Y,-3,3,U,213.5,Mon,ATL2016,18047,0,16,Atlanta,KATL,KATL42338,65,72,72,84,5,14,99,10,6,0,0,CLR,Mostly Clear,KATL,O,EST,33.637,-84.428,1027,66,66,58,75,61,140,7,100,60,OVC,10,0,0,0,0,0,0,0,0,0,30.08,1018.6,45,CLR,Mostly Clear,30-Nov-15,20
KATL 30/Nov/2017 20,ATL43069,11/30/2017,11,30,2017,30-Nov-17,2018,7:30p,20,CLE,121,ATL,114,0,0,"16,379",,Nov,Y,-7.5,7.5,O,217.5,Thu,ATL2018,15711,0,18,Atlanta,KATL,KATL43069,60,70,91,100,3,13,80,6.9,106,0,0,MC,Mostly Cloudy,KATL,O,EST,33.637,-84.428,1027,61,61,60,97,60,0,0,5,15,FEW,9,0,0,0,0,0,0,0,0,0,30.11,1019.5,46,CLR,Fair,30-Nov-17,20
KATL 30/Oct/2015 20,ATL42307,10/30/2015,10,30,2015,30-Oct-15,2016,8:00p,20,CHA,94,ATL,97,0,0,"17,024",,Oct,N,4,-4,U,194,Fri,ATL2016,18047,0,16,Atlanta,KATL,KATL42307,58,70,61,87,7,13,21,10,539,0,0,CLR,Fair,KATL,O,EST,33.637,-84.428,1027,58,58,43,58,50,300,5,70,250,BKN,10,0,0,0,0,0,0,0,0,0,30.05,1017.7,52,PC,High Clouds,30-Oct-15,20
KATL 31/Jan/2015 20,ATL42035,1/31/2015,1,31,2015,31-Jan-15,2015,7:30p,20,PHI,85,ATL,91,0,0,"19,006",,Jan,N,16,-16,U,192.5,Sat,ATL2015,18047,0,15,Atlanta,KATL,KATL42035,43,56,42,66,3,10,66,10,148,0,0,CLR,Mostly Clear,KATL,O,EST,33.637,-84.428,1027,50,48,19,29,38,110,5,100,180,BKN,10,0,0,0,0,0,0,0,0,0,30.31,1026.4,42,MC,Mostly Cloudy,31-Jan-15,20
KATL 31/Jan/2018 20,ATL43131,1/31/2018,1,31,2018,31-Jan-18,2018,7:30p,20,CHA,123,ATL,110,0,0,"13,103",,Jan,N,-2.5,2.5,O,210.5,Wed,ATL2018,15711,0,18,Atlanta,KATL,KATL43131,42,56,45,66,7,12,21,10,537,0,0,CLR,Mostly Clear,KATL,O,EST,33.637,-84.428,1027,48,45,23,37,38,160,7,5,250,FEW,10,0,0,0,0,0,0,0,0,0,30.18,1022.5,45,CLR,Mostly Clear,31-Jan-18,20
KATL 31/Mar/2014 20,ATL41729,3/31/2014,3,31,2014,31-Mar-14,2014,7:30p,20,PHI,95,ATL,103,0,0,"11,096",,Mar,N,12,-12,U,210,Mon,ATL2014,18118,0,14,Atlanta,KATL,KATL41729,61,79,35,68,5,12,32,10,527,0,0,CLR,Mostly Clear,KATL,O,EST,33.637,-84.428,1027,67,67,27,22,49,230,3,70,250,BKN,10,0,0,0,0,0,0,0,0,0,30.07,1018.4,52,PC,High Clouds,31-Mar-14,20
KATL 31/Oct/2016 20,ATL42674,10/31/2016,10,31,2016,31-Oct-16,2017,7:30p,20,SAC,95,ATL,106,0,0,"12,501",,Oct,Y,7,-7,U,203.5,Mon,ATL2017,18047,0,17,Atlanta,KATL,KATL42674,73,86,50,68,4,8,32,10,510,0,0,CLR,Fair,KATL,O,EST,33.637,-84.428,1027,73,76,53,50,62,0,0,70,250,BKN,10,0,0,0,0,0,0,0,0,0,30.08,1018.7,52,PC,High Clouds,31-Oct-16,20
KBFI 10/Apr/2017 22,POR42835,4/10/2017,4,10,2017,10-Apr-17,2017,10:00p,22,SAS,98,POR,99,0,0,"19,393",,Apr,Y,-10.5,10.5,O,193.5,Mon,POR2017,19393,0,21,Seattle,KBFI,KBFI42835,47,54,80,97,9,18,60,9.7,222,0.35,0,MC,Mostly Cloudy,KBFI,O,PST,47.53,-122.302,20,43,39,41,93,42,140,6,0,201,CLR,10,0,0,0,0,0,0,0,0,0,30.18,1021.8,46,CLR,Fair,10-Apr-17,22
KBFI 10/Feb/2016 21,POR42410,2/10/2016,2,10,2016,10-Feb-16,2016,10:30p,21,HOU,103,POR,116,0,0,"19,393",,Feb,Y,4.5,-4.5,O,215,Wed,POR2016,19393,0,20,Seattle,KBFI,KBFI42410,51,56,81,100,5,10,71,9.7,6,0.16,0,RAIN,Light Rain,KBFI,O,PST,47.53,-122.302,20,52,52,48,86,50,0,0,33,18,SCT,10,0,0,0,0,0,0,0,0,0,30.31,1026.2,52,PC,High Clouds,10-Feb-16,21
KBFI 10/Jan/2015 22,POR42014,1/10/2015,1,10,2015,10-Jan-15,2015,10:00p,22,ORL,92,POR,103,0,0,"19,546",,Jan,N,14,-14,P,195,Sat,POR2015,19441,0,19,Seattle,KBFI,KBFI42014,47,48,88,93,1,7,100,3.3,0,0.19,0,MC,Overcast,KBFI,O,PST,47.53,-122.302,20,48,48,45,89,47,0,0,100,5,OVC,2,0,0,0,0,0,0,99,0.01,0,30.06,1018.1,18,RAIN,Light Rain,10-Jan-15,22
KBFI 10/Jan/2016 21,POR42379,1/10/2016,1,10,2016,10-Jan-16,2016,9:00p,21,OKC,110,POR,115,0,0,"19,393",,Jan,Y,-7.5,7.5,O,215,Sun,POR2016,19393,0,20,Seattle,KBFI,KBFI42379,42,52,69,93,2,8,24,9.9,523,0,0,CLR,Fair,KBFI,O,PST,47.53,-122.302,20,36,31,25,64,32,160,6,0,201,CLR,10,0,0,0,0,0,0,0,0,0,30.15,1020.9,46,CLR,Fair,10-Jan-16,21
KBFI 10/May/2014 21,POR41769,5/10/2014,5,10,2014,10-May-14,2014,10:30p,21,SAS,118,POR,103,0,0,"20,321",,May,N,1,-1,O,208,Sat,POR2014,19980,0,18,Seattle,KBFI,KBFI41769,55,61,68,86,3,7,90,10,40,0,0,PC,Partly Cloudy,KBFI,O,PST,47.53,-122.302,20,58,58,45,62,51,0,0,100,50,OVC,10,0,0,0,0,0,0,0,0,0,30.26,1024.7,42,MC,Mostly Cloudy,10-May-14,21
KBFI 10/Nov/2017 22,POR43049,11/10/2017,11,10,2017,10-Nov-17,2018,10:00p,22,BKN,101,POR,97,0,0,"19,393",,Nov,N,8.5,-8.5,U,218.5,Fri,POR2018,19393,0,22,Seattle,KBFI,KBFI43049,46,52,89,97,2,8,69,7.6,255,0,0,PC,Partly Cloudy,KBFI,O,PST,47.53,-122.302,20,42,42,41,96,42,170,1,96,8,OVC,1,0,0,0,0,0,0,0,0,0,29.99,1016.1,44,PC,Partly Cloudy,10-Nov-17,22
KBFI 11/Apr/2015 22,POR42105,4/11/2015,4,11,2015,11-Apr-15,2015,10:00p,22,UTA,111,POR,105,0,0,"19,908",,Apr,N,10,-10,O,183,Sat,POR2015,19441,0,19,Seattle,KBFI,KBFI42105,49,56,64,79,8,15,62,10,172,0,0,RAIN,Light Rain,KBFI,O,PST,47.53,-122.302,20,48,44,35,61,42,170,9,80,90,OVC,10,0,0,0,0,0,0,0,0,0,30.1,1019.4,18,RAIN,Light Rain,11-Apr-15,22
KBFI 11/Apr/2018 21,POR43201,4/11/2018,4,11,2018,11-Apr-18,2018,10:30p,21,UTA,93,POR,102,0,0,"20,186",,Apr,Y,2.5,-2.5,U,202,Wed,POR2018,19393,0,22,Seattle,KBFI,KBFI43201,49,55,74,90,8,13,100,9.7,0,0.24,0,RAIN,Light Rain,KBFI,O,PST,47.53,-122.302,20,45,42,41,86,43,200,6,100,42,OVC,7,0,0,0,0,0,0,99,0.03,0,29.68,1005,18,RAIN,Light Rain,11-Apr-18,21
KBFI 11/Feb/2014 22,POR41681,2/11/2014,2,11,2014,11-Feb-14,2014,10:00p,22,OKC,98,POR,95,0,0,"20,018",,Feb,N,-1,1,U,211,Tue,POR2014,19980,0,18,Seattle,KBFI,KBFI41681,49,54,78,86,8,14,91,8.6,19,0.44,0,RAIN,Light Rain,KBFI,O,PST,47.53,-122.302,20,48,43,44,86,46,140,13,100,38,OVC,6,0,0,0,0,0,0,99,0.08,0,29.73,1006.7,19,RAIN,Moderate Rain,11-Feb-14,22
KBFI 11/Feb/2015 22,POR42046,2/11/2015,2,11,2015,11-Feb-15,2015,10:00p,22,LAL,86,POR,102,0,0,"19,585",,Feb,Y,13.5,-13.5,U,196,Wed,POR2015,19441,0,19,Seattle,KBFI,KBFI42046,51,57,78,86,1,5,84,9.8,40,0,0,CLR,Mostly Clear,KBFI,O,PST,47.53,-122.302,20,53,53,46,77,49,0,0,100,120,SCT,10,0,0,0,0,0,0,0,0,0,30.19,1022.4,44,PC,Partly Cloudy,11-Feb-15,22
KBFI 11/Feb/2018 21,POR43142,2/11/2018,2,11,2018,11-Feb-18,2018,9:00p,21,UTA,115,POR,96,0,0,"19,730",,Feb,N,3.5,-3.5,O,206.5,Sun,POR2018,19393,0,22,Seattle,KBFI,KBFI43142,40,47,74,96,3,10,68,10,221,0,0,MC,Mostly Cloudy,KBFI,O,PST,47.53,-122.302,20,40,40,32,73,37,0,0,70,65,BKN,10,0,0,0,0,0,0,0,0,0,30.07,1018.2,42,MC,Mostly Cloudy,11-Feb-18,21
KBFI 11/Jan/2014 22,POR41650,1/11/2014,1,11,2014,11-Jan-14,2014,10:00p,22,BOS,104,POR,112,0,0,"20,011",,Jan,N,12,-12,O,210,Sat,POR2014,19980,0,18,Seattle,KBFI,KBFI41650,49,59,74,90,14,24,85,9.1,42,0.83,0,RAIN,Moderate Rain,KBFI,O,PST,47.53,-122.302,20,47,47,38,71,43,370,3,81,301,BKN,10,0,0,0,0,0,0,0,0,0,29.67,1004.9,46,CLR,Fair,11-Jan-14,22
KBFI 11/Jan/2017 21,POR42746,1/11/2017,1,11,2017,11-Jan-17,2017,10:30p,21,CLE,86,POR,102,0,0,"19,393",,Jan,Y,-4.5,4.5,U,221.5,Wed,POR2017,19393,0,21,Seattle,KBFI,KBFI42746,32,36,50,66,5,9,60,10,120,0,0,MC,Mostly Cloudy,KBFI,O,PST,47.53,-122.302,20,30,30,19,64,26,310,3,0,201,CLR,10,0,0,0,0,0,0,0,0,0,30.02,1016.6,46,CLR,Fair,11-Jan-17,21
KBFI 11/Mar/2015 21,POR42074,3/11/2015,3,11,2015,11-Mar-15,2015,10:30p,21,HOU,100,POR,105,0,0,"19,279",,Mar,Y,2.5,-2.5,U,206,Wed,POR2015,19441,0,19,Seattle,KBFI,KBFI42074,56,62,75,86,6,12,95,9.8,0,0.08,0,MC,Overcast,KBFI,O,PST,47.53,-122.302,20,56,54,50,81,53,160,7,100,40,OVC,10,0,0,0,0,0,0,0,0,0,30.09,1018.9,44,PC,Partly Cloudy,11-Mar-15,21
KBFI 11/Mar/2017 22,POR42805,3/11/2017,3,11,2017,11-Mar-17,2017,10:00p,22,WAS,125,POR,124,0,0,"19,482",,Mar,N,4.5,-4.5,O,222.5,Sat,POR2017,19393,0,21,Seattle,KBFI,KBFI42805,47,53,95,100,7,15,94,9.2,0,0.28,0,MC,Overcast,KBFI,O,PST,47.53,-122.302,20,49,44,46,90,47,200,12,70,36,BKN,10,0,0,0,0,0,0,0,0,0,30.16,1021.1,42,MC,Mostly Cloudy,11-Mar-17,22
KBFI 11/Nov/2013 22,POR41589,11/11/2013,11,11,2013,11-Nov-13,2014,10:00p,22,DET,103,POR,109,0,0,"18,834",,Nov,Y,4.5,-4.5,O,198.5,Mon,POR2014,19980,0,18,Seattle,KBFI,KBFI41589,50,60,75,89,0,5,66,10,128,0,0,CLR,Fair,KBFI,O,PST,47.53,-122.302,20,48,48,42,80,45,0,0,84,301,SCT,10,0,0,0,0,0,0,0,0,0,30.01,1016.3,46,CLR,Fair,11-Nov-13,22
KBFI 11/Nov/2014 22,POR41954,11/11/2014,11,11,2014,11-Nov-14,2015,10:00p,22,CHA,100,POR,102,0,0,"18,495",,Nov,N,6.5,-6.5,O,192.5,Tue,POR2015,19441,0,19,Seattle,KBFI,KBFI41954,44,50,44,80,7,15,11,10,560,0,0,CLR,Fair,KBFI,O,PST,47.53,-122.302,20,39,32,4,23,29,110,10,0,201,CLR,10,0,0,0,0,0,0,0,0,0,30.36,1028,46,CLR,Fair,11-Nov-14,22
KBFI 11/Nov/2015 21,POR42319,11/11/2015,11,11,2015,11-Nov-15,2016,10:30p,21,SAS,113,POR,101,0,0,"19,393",,Nov,N,-6.5,6.5,O,205,Wed,POR2016,19393,0,20,Seattle,KBFI,KBFI42319,50,55,70,89,6,15,73,10,209,0.05,0,MC,Mostly Cloudy,KBFI,O,PST,47.53,-122.302,20,48,46,39,71,44,130,5,70,24,BKN,10,0,0,0,0,0,0,0,0,0,30.35,1027.8,42,MC,Mostly Cloudy,11-Nov-15,21
KBFI 11/Nov/2016 22,POR42685,11/11/2016,11,11,2016,11-Nov-16,2017,10:00p,22,SAC,120,POR,122,0,0,"19,918",,Nov,N,7.5,-7.5,O,208,Fri,POR2017,19393,0,21,Seattle,KBFI,KBFI42685,57,63,87,97,3,9,90,9.9,87,0,0,PC,High Overcast,KBFI,O,PST,47.53,-122.302,20,58,58,55,90,56,0,0,95,110,BKN,10,0,0,0,0,0,0,0,0,0,29.81,1009.4,50,PC,High Overcast,11-Nov-16,22
KBFI 12/Apr/2017 21,POR42837,4/12/2017,4,12,2017,12-Apr-17,2017,10:30p,21,NOP,103,POR,100,0,0,"19,521",,Apr,N,7,-7,P,203,Wed,POR2017,19393,0,21,Seattle,KBFI,KBFI42837,52,60,88,100,6,15,100,8.8,3,0.87,0,RAIN,Light Rain,KBFI,O,PST,47.53,-122.302,20,49,46,49,100,49,160,7,100,25,OVC,10,0,0,0,0,0,0,99,0.02,0,29.72,1006.3,18,RAIN,Light Rain,12-Apr-17,21
KBFI 12/Dec/2013 21,POR41620,12/12/2013,12,12,2013,12-Dec-13,2014,10:30p,21,HOU,104,POR,111,0,0,"19,997",,Dec,Y,2,-2,O,213,Thu,POR2014,19980,0,18,Seattle,KBFI,KBFI41620,38,43,87,93,6,13,99,5,2,0.17,0,FOG,Fog,KBFI,O,PST,47.53,-122.302,20,42,38,39,89,41,140,7,100,8,OVC,9,0,0,0,0,0,0,0,0,0,30.1,1019.2,44,PC,Partly Cloudy,12-Dec-13,21
KBFI 12/Dec/2015 22,POR42350,12/12/2015,12,12,2015,12-Dec-15,2016,10:00p,22,NYK,112,POR,110,0,0,"19,511",,Dec,N,3.5,-3.5,O,198,Sat,POR2016,19393,0,20,Seattle,KBFI,KBFI42350,47,51,84,93,10,22,98,8.7,0,0.56,0,RAIN,Light Rain,KBFI,O,PST,47.53,-122.302,20,50,46,43,77,47,190,12,100,30,OVC,7,0,0,0,0,0,0,99,0.04,0,29.44,996.8,18,RAIN,Light Rain,12-Dec-15,22
KBFI 12/Mar/2016 21,POR42441,3/12/2016,3,12,2016,12-Mar-16,2016,10:30p,21,ORL,84,POR,121,0,0,"19,452",,Mar,Y,8.5,-8.5,U,215.5,Sat,POR2016,19393,0,20,Seattle,KBFI,KBFI42441,47,52,82,100,11,18,94,9.9,30,0.14,0,MC,Overcast,KBFI,O,PST,47.53,-122.302,20,46,39,38,73,42,170,17,100,100,OVC,10,0,0,0,0,0,0,0,0,0,29.76,1007.8,40,MC,Overcast,12-Mar-16,21
KBFI 12/Mar/2018 21,POR43171,3/12/2018,3,12,2018,12-Mar-18,2018,10:30p,21,MIA,99,POR,115,0,0,"19,786",,Mar,Y,6,-6,O,208.5,Mon,POR2018,19393,0,22,Seattle,KBFI,KBFI43171,57,72,59,93,7,14,29,10,491,0,0,CLR,Fair,KBFI,O,PST,47.53,-122.302,20,62,60,39,43,51,120,13,72,205,BKN,10,0,0,0,0,0,0,0,0,0,29.81,1009.3,46,CLR,Fair,12-Mar-18,21
KBFI 12/May/2014 21,POR41771,5/12/2014,5,12,2014,12-May-14,2014,10:30p,21,SAS,92,POR,103,0,0,"20,141",,May,Y,-4.5,4.5,U,211,Mon,POR2014,19980,0,18,Seattle,KBFI,KBFI41771,65,79,48,80,3,8,26,10,769,0,0,CLR,Fair,KBFI,O,PST,47.53,-122.302,20,68,68,40,36,54,330,3,0,201,CLR,10,0,0,0,0,0,0,0,0,0,30.28,1025.5,46,CLR,Fair,12-May-14,21
KBFI 13/Apr/2014 21,POR41742,4/13/2014,4,13,2014,13-Apr-14,2014,9:00p,21,GSW,117,POR,119,0,0,"19,995",,Apr,N,4.5,-4.5,O,206,Sun,POR2014,19980,0,18,Seattle,KBFI,KBFI41742,58,70,49,79,3,10,2,10,801,0,0,CLR,Fair,KBFI,O,PST,47.53,-122.302,20,58,58,36,44,48,0,0,0,201,CLR,10,0,0,0,0,0,0,0,0,0,30.2,1022.6,46,CLR,Fair,13-Apr-14,21
KBFI 13/Apr/2016 21,POR42473,4/13/2016,4,13,2016,13-Apr-16,2016,10:30p,21,DEN,99,POR,107,0,0,"19,571",,Apr,N,10,-10,U,217,Wed,POR2016,19393,0,20,Seattle,KBFI,KBFI42473,52,59,72,100,6,14,92,9.9,90,0.03,0,MC,Overcast,KBFI,O,PST,47.53,-122.302,20,53,53,40,61,47,0,0,93,90,FEW,10,0,0,0,0,0,0,0,0,0,29.7,1005.8,50,PC,High Overcast,13-Apr-16,21
KBFI 13/Dec/2016 21,POR42717,12/13/2016,12,13,2016,13-Dec-16,2017,10:30p,21,OKC,95,POR,114,0,0,"19,505",,Dec,Y,2,-2,U,218.5,Tue,POR2017,19393,0,21,Seattle,KBFI,KBFI42717,37,40,83,97,5,12,76,10,18,0,0,MC,Overcast,KBFI,O,PST,47.53,-122.302,20,35,31,29,78,33,350,5,5,20,FEW,10,0,0,0,0,0,0,0,0,0,30.28,1025.3,46,CLR,Fair,13-Dec-16,21
KBFI 13/Feb/2017 21,POR42779,2/13/2017,2,13,2017,13-Feb-17,2017,10:30p,21,ATL,109,POR,104,0,0,"19,475",,Feb,N,2,-2,U,218,Mon,POR2017,19393,0,21,Seattle,KBFI,KBFI42779,43,54,81,100,3,10,5,10,593,0,0,CLR,Fair,KBFI,O,PST,47.53,-122.302,20,42,42,39,89,41,0,0,2,301,SCT,10,0,0,0,0,0,0,0,0,0,30.14,1020.5,54,CLR,Few High Clouds,13-Feb-17,21
KBFI 13/Jan/2016 22,POR42382,1/13/2016,1,13,2016,13-Jan-16,2016,10:00p,22,UTA,85,POR,99,0,0,"19,393",,Jan,Y,3.5,-3.5,U,193,Wed,POR2016,19393,0,20,Seattle,KBFI,KBFI42382,47,55,88,100,7,22,98,9.1,3,0.57,0,MC,Overcast,KBFI,O,PST,47.53,-122.302,20,43,39,41,93,42,130,7,90,20,BKN,10,0,0,0,0,0,0,0,0,0,30,1016,42,MC,Mostly Cloudy,13-Jan-16,22
KBFI 13/Jan/2017 22,POR42748,1/13/2017,1,13,2017,13-Jan-17,2017,10:00p,22,ORL,115,POR,109,0,0,"19,344",,Jan,N,7,-7,O,213.5,Fri,POR2017,19393,0,21,Seattle,KBFI,KBFI42748,32,38,66,81,1,5,68,10,91,0,0,MC,Overcast,KBFI,O,PST,47.53,-122.302,20,35,35,23,61,31,0,0,81,301,OVC,10,0,0,0,0,0,0,0,0,0,30.44,1030.8,50,PC,High Overcast,13-Jan-17,22
KBFI 13/Mar/2015 22,POR42076,3/13/2015,3,13,2015,13-Mar-15,2015,10:00p,22,DET,99,POR,118,0,0,"19,486",,Mar,Y,8,-8,O,195.5,Fri,POR2015,19441,0,19,Seattle,KBFI,KBFI42076,58,67,63,75,3,12,93,9.7,73,0.09,0,MC,Mostly Cloudy,KBFI,O,PST,47.53,-122.302,20,60,58,49,67,54,250,10,100,65,OVC,8,0,0,0,0,0,0,99,0.01,0,29.96,1014.7,18,RAIN,Light Rain,13-Mar-15,22
