ID,FullDate,Date,Date2,Start(ET),Hour,Favorite,Underdog ATS,Underdog,Total,Covered O/U,O/U,Season,Week,Attendance,Home/Neutral,Home Line,Away Line,Visitor/Neutral,Home Pts,Visitor Pts, Home Covered,Capacity,New Stadium Season,Years in Stadium,Temperature,Dome,City Played,Weather Station,Key
NYJ2013,13-Oct-13,13/Oct/2013,13-Oct-2013,1:00,13,PIT,-1.5,NYJ,25,U,41,2013,Week 6,76957,NYJ,1.5,-1.5,LAR,6,19,Y,82550,0,3,65,0,New York,KFRG,KFRG4156013
MIN2013,13-Oct-13,13/Oct/2013,13-Oct-2013,1:00,13,MIN,-2.5,CAR,45,P,45,2013,Week 6,63963,MIN,-2.5,2.5,PHI,10,35,Y,64121,0,31,72,1,Minnesota,KSTP,KSTP4156013
TBB2013,13-Oct-13,13/Oct/2013,13-Oct-2013,1:00,13,PHI,-3,TB,51,O,45,2013,Week 6,62505,TB,3,-3,LAC,20,31,Y,65890,0,15,84,0,Tampa,KTPF,KTPF4156013
CLE2013,13-Oct-13,13/Oct/2013,13-Oct-2013,1:00,13,DET,-2,CLE,48,O,43.5,2013,Week 6,71513,CLE,2,-2,TB,17,31,Y,73200,0,14,67,0,Cleveland,KBKL,KBKL4156013
BAL2013,13-Oct-13,13/Oct/2013,13-Oct-2013,1:00,13,GB,-2,BAL,36,U,49,2013,Week 6,71319,BAL,2,-2,ATL,17,19,N,71008,0,15,68,0,Baltimore,KDMH,KDMH4156013
BUF2013,13-Oct-13,13/Oct/2013,13-Oct-2013,1:00,13,CIN,-6,BUF,51,O,41.5,2013,Week 6,67739,BUF,6,-6,CLE,24,27,N,73079,0,40,68,0,Buffalo,KBUF,KBUF4156013
GBP2013,6-Oct-13,06/Oct/2013,06-Oct-2013,1:00,13,GB,-10,DET,31,U,53.5,2013,Week 5,78200,GB,-10,10,DET,22,9,Y,80750,0,56,61,0,Green Bay,KGRB,KGRB4155313
LAR2013,6-Oct-13,06/Oct/2013,06-Oct-2013,1:00,13,LAR,-11,JAX,54,O,41,2013,Week 5,54266,LAR,-11,11,NYJ,34,20,Y,67277,0,18,72,1,St. Louis,KCPS,KCPS4155313
MIA2013,6-Oct-13,06/Oct/2013,06-Oct-2013,1:00,13,MIA,-2.5,BAL,49,O,43,2013,Week 5,68342,MIA,-2.5,2.5,NE,23,26,Y,75540,0,26,87,0,Florida,KFXE,KFXE4155313
CHI2013,6-Oct-13,06/Oct/2013,06-Oct-2013,1:00,13,NO,-1,CHI,44,U,50.5,2013,Week 5,62361,CHI,1,-1,DAL,18,26,Y,61500,0,42,61,0,Chicago,KMDW,KMDW4155313
TEN2013,6-Oct-13,06/Oct/2013,06-Oct-2013,1:00,13,KC,-2.5,TEN,43,O,38,2013,Week 5,69143,TEN,2.5,-2.5,TB,17,26,Y,69143,0,14,74,0,Nashville,KBNA,KBNA4155313
IND2013,6-Oct-13,06/Oct/2013,06-Oct-2013,1:00,13,SEA,-3,IND,62,O,43.5,2013,Week 5,66608,IND,3,-3,NYG,34,28,Y,67000,0,5,72,1,Indianapolis,KIND,KIND4155313
CIN2013,6-Oct-13,06/Oct/2013,06-Oct-2013,1:00,13,NE,-1.5,CIN,19,U,45.5,2013,Week 5,64259,CIN,1.5,-1.5,PHI,13,6,Y,65515,0,13,74,0,Cincinnati,KLUK,KLUK4155313
NYG2013,6-Oct-13,06/Oct/2013,06-Oct-2013,1:00,13,PHI,-1,NYG,57,O,54,2013,Week 5,80738,NYG,1,-1,CHI,21,36,Y,82550,0,3,69,0,New York,KFRG,KFRG4155313
HOU2013,29-Sep-13,29/Sep/2013,29-Sep-2013,1:00,13,SEA,-1.5,HOU,43,O,41.5,2013,Week 4,71756,HOU,1.5,-1.5,SEA,20,23,Y,71054,0,11,82,0,Houston,KHOU,KHOU4154613
TBB2013,29-Sep-13,29/Sep/2013,29-Sep-2013,1:00,13,TB,-2.5,ARI,23,U,40.5,2013,Week 4,44956,TB,-2.5,2.5,TB,10,13,Y,65890,0,15,84,0,Tampa,KTPF,KTPF4154613
CLE2013,29-Sep-13,29/Sep/2013,29-Sep-2013,1:00,13,CIN,-3.5,CLE,23,U,42.5,2013,Week 4,71481,CLE,3.5,-3.5,IND,17,6,Y,73200,0,14,73,0,Cleveland,KBKL,KBKL4154613
JAC2013,29-Sep-13,29/Sep/2013,29-Sep-2013,1:00,13,IND,-9,JAX,40,U,42.5,2013,Week 4,59695,JAX,9,-9,IND,3,37,Y,67246,0,18,80,0,Jacksonville,KNIP,KNIP4154613
BUF2013,29-Sep-13,29/Sep/2013,29-Sep-2013,1:00,13,BAL,-3.5,BUF,43,U,45,2013,Week 4,68296,BUF,3.5,-3.5,LAC,23,20,N,73079,0,40,74,0,Buffalo,KBUF,KBUF4154613
DET2013,29-Sep-13,29/Sep/2013,29-Sep-2013,1:00,13,DET,-3,CHI,72,O,48.5,2013,Week 4,64552,DET,-3,3,IND,40,32,Y,65000,0,11,72,1,Detroit,CYQG,CYQG4154613
KCC2013,29-Sep-13,29/Sep/2013,29-Sep-2013,1:00,13,KC,-3.5,NYG,38,U,44,2013,Week 4,73386,KC,-3.5,3.5,BUF,31,7,Y,76416,0,41,73,0,Kansas City,KMKC,KMKC4154613
MIN2013,22-Sep-13,22/Sep/2013,22-Sep-2013,1:00,13,MIN,-7,CLE,58,O,40.5,2013,Week 3,63672,MIN,-7,7,ARI,27,31,N,64121,0,31,72,1,Minnesota,KSTP,KSTP4153913
TEN2013,22-Sep-13,22/Sep/2013,22-Sep-2013,1:00,13,TEN,-3,LAC,37,U,43,2013,Week 3,69143,TEN,-3,3,CLE,20,17,N,69143,0,14,76,0,Nashville,KBNA,KBNA4153913
BAL2013,22-Sep-13,22/Sep/2013,22-Sep-2013,1:00,13,BAL,-1,HOU,39,U,44.5,2013,Week 3,71168,BAL,-1,1,HOU,30,9,Y,71008,0,15,73,0,Baltimore,KDMH,KDMH4153913
DAL2013,22-Sep-13,22/Sep/2013,22-Sep-2013,1:00,13,DAL,-3,LAR,38,U,47.5,2013,Week 3,80848,DAL,-3,3,CLE,31,7,Y,105000,0,4,72,1,Dallas,KDAL,KDAL4153913
CAR2013,22-Sep-13,22/Sep/2013,22-Sep-2013,1:00,13,NYG,-2.5,CAR,38,U,47.5,2013,Week 3,73748,CAR,2.5,-2.5,GB,38,0,Y,73778,0,17,77,0,Charlotte,KCLT,KCLT4153913
WAS2013,22-Sep-13,22/Sep/2013,22-Sep-2013,1:00,13,DET,-1,WAS,47,U,49,2013,Week 3,80111,WAS,1,-1,WAS,20,27,Y,79000,0,16,72,0,Washington,KDCA,KDCA4153913
NEP2013,22-Sep-13,22/Sep/2013,22-Sep-2013,1:00,13,NE,-7,TB,26,U,44.5,2013,Week 3,68756,NE,-7,7,TEN,23,3,Y,68756,0,11,72,0,Boston,KBOS,KBOS4153913
NOS2013,22-Sep-13,22/Sep/2013,22-Sep-2013,1:00,13,NO,-7.5,ARI,38,U,48.5,2013,Week 3,73057,NO,-7.5,7.5,GB,31,7,Y,73208,0,38,72,1,New Orleans,KNEW,KNEW4153913
CIN2013,22-Sep-13,22/Sep/2013,22-Sep-2013,1:00,13,GB,-3,CIN,64,O,50,2013,Week 3,64633,CIN,3,-3,HOU,34,30,Y,65515,0,13,67,0,Cincinnati,KLUK,KLUK4153913
GBP2013,15-Sep-13,15/Sep/2013,15-Sep-2013,1:00,13,GB,-7,WAS,58,O,49,2013,Week 2,78020,GB,-7,7,WAS,38,20,Y,80750,0,56,62,0,Green Bay,KGRB,KGRB4153213
PHI2013,15-Sep-13,15/Sep/2013,15-Sep-2013,1:00,13,PHI,-7.5,LAC,63,O,52.5,2013,Week 2,69144,PHI,-7.5,7.5,LAC,30,33,N,69796,0,10,72,0,Philadelphia,KPHL,KPHL4153213
HOU2013,15-Sep-13,15/Sep/2013,15-Sep-2013,1:00,13,HOU,-7.5,TEN,54,O,42,2013,Week 2,71718,HOU,-7.5,7.5,TEN,30,24,N,71054,0,11,91,0,Houston,KHOU,KHOU4153213
BAL2013,15-Sep-13,15/Sep/2013,15-Sep-2013,1:00,13,BAL,-6.5,CLE,20,U,43.5,2013,Week 2,71098,BAL,-6.5,6.5,MIA,14,6,Y,71008,0,15,78,0,Baltimore,KDMH,KDMH4153213
IND2013,15-Sep-13,15/Sep/2013,15-Sep-2013,1:00,13,IND,-2,MIA,44,O,43.5,2013,Week 2,65406,IND,-2,2,LAR,20,24,Y,67000,0,5,72,1,Indianapolis,KIND,KIND4153213
BUF2013,15-Sep-13,15/Sep/2013,15-Sep-2013,1:00,13,CAR,-3.5,BUF,47,O,43.5,2013,Week 2,67819,BUF,3.5,-3.5,SEA,24,23,N,73079,0,40,66,0,Buffalo,KBUF,KBUF4153213
ATL2013,15-Sep-13,15/Sep/2013,15-Sep-2013,1:00,13,ATL,-5,LAR,55,O,47,2013,Week 2,70056,ATL,-5,5,NYG,31,24,Y,71228,0,21,72,1,Atlanta,KATL,KATL4153213
KCC2013,15-Sep-13,15/Sep/2013,15-Sep-2013,1:00,13,KC,-3,DAL,33,U,45.5,2013,Week 2,76952,KC,-3,3,SF,17,16,N,76416,0,41,79,0,Kansas City,KMKC,KMKC4153213
CHI2013,15-Sep-13,15/Sep/2013,15-Sep-2013,1:00,13,CHI,-6,MIN,61,O,41,2013,Week 2,62181,CHI,-6,6,TB,31,30,N,61500,0,42,62,0,Chicago,KMDW,KMDW4153213
DET2013,8-Sep-13,08/Sep/2013,08-Sep-2013,1:00,13,DET,-4,MIN,58,O,46.5,2013,Week 1,62461,DET,-4,4,MIN,34,24,Y,65000,0,11,72,1,Detroit,CYQG,CYQG4152513
NYJ2013,8-Sep-13,08/Sep/2013,08-Sep-2013,1:00,13,TB,-4,NYJ,35,U,39.5,2013,Week 1,76957,NYJ,4,-4,CAR,18,17,N,82550,0,3,82,0,New York,KFRG,KFRG4152513
PIT2013,8-Sep-13,08/Sep/2013,08-Sep-2013,1:00,13,PIT,-6,TEN,25,U,42,2013,Week 1,61585,PIT,-6,6,KC,9,16,Y,65500,0,12,74,0,Pittsburgh,KAGC,KAGC4152513
JAC2013,8-Sep-13,08/Sep/2013,08-Sep-2013,1:00,13,KC,-3.5,JAX,30,U,42.5,2013,Week 1,59416,JAX,3.5,-3.5,DET,2,28,Y,67246,0,18,87,0,Jacksonville,KNIP,KNIP4152513
CHI2013,8-Sep-13,08/Sep/2013,08-Sep-2013,1:00,13,CHI,-3,CIN,45,O,41.5,2013,Week 1,62213,CHI,-3,3,CAR,24,21,N,61500,0,42,77,0,Chicago,KMDW,KMDW4152513
CAR2013,8-Sep-13,08/Sep/2013,08-Sep-2013,1:00,13,SEA,-3,CAR,19,U,44.5,2013,Week 1,73294,CAR,3,-3,NYG,7,12,Y,73778,0,17,87,0,Charlotte,KCLT,KCLT4152513
IND2013,8-Sep-13,08/Sep/2013,08-Sep-2013,1:00,13,IND,-11,OAK,38,U,45.5,2013,Week 1,65412,IND,-11,11,MIN,21,17,N,67000,0,5,72,1,Indianapolis,KIND,KIND4152513
CLE2013,8-Sep-13,08/Sep/2013,08-Sep-2013,1:00,13,CLE,-2.5,MIA,33,U,41,2013,Week 1,71513,CLE,-2.5,2.5,KC,10,23,Y,73200,0,14,72,0,Cleveland,KBKL,KBKL4152513
BUF2013,8-Sep-13,08/Sep/2013,08-Sep-2013,1:00,13,NE,-10,BUF,44,U,51,2013,Week 1,69519,BUF,10,-10,ATL,21,23,N,73079,0,40,65,0,Buffalo,KBUF,KBUF4152513
NOS2013,8-Sep-13,08/Sep/2013,08-Sep-2013,1:00,13,NO,-3.5,ATL,40,U,55,2013,Week 1,72348,NO,-3.5,3.5,CHI,23,17,Y,73208,0,38,72,1,New Orleans,KNEW,KNEW4152513
PHI2019,8-Sep-19,08/Sep/2019,08-Sep-2019,1:03,13,PHI,-10,WAS,59,O,44,2019,Week 1,69696,PHI,-10,10,WAS,32,27,N,69796,0,16,74,0,Philadelphia,KPHL,KPHL4371613
MIA2019,8-Sep-19,08/Sep/2019,08-Sep-2019,1:03,13,BAL,-7,MIA,69,O,40.5,2019,Week 1,65012,MIA,7,-7,BAL,10,59,Y,64767,0,32,33,0,Florida,KFXE,KFXE4371613
NYJ2019,8-Sep-19,08/Sep/2019,08-Sep-2019,1:03,13,NYJ,-2.5,BUF,33,U,41,2019,Week 1,78523,NYJ,-2.5,2.5,BUF,16,17,N,82550,0,9,51,0,New York,KFRG,KFRG4371613
CLE2019,8-Sep-19,08/Sep/2019,08-Sep-2019,1:03,13,CLE,-5.5,TEN,56,O,44.5,2019,Week 1,67431,CLE,-5.5,5.5,TEN,13,43,Y,67895,0,20,45,0,Cleveland,KBKL,KBKL4371613
JAC2019,8-Sep-19,08/Sep/2019,08-Sep-2019,1:03,13,KC,-3.5,JAX,66,O,49,2019,Week 1,60157,JAX,3.5,-3.5,LAR,26,40,Y,67814,0,24,61,0,Jacksonville,KNIP,KNIP4371613
CAR2019,8-Sep-19,08/Sep/2019,08-Sep-2019,1:03,13,LAR,-1.5,CAR,57,O,49.5,2019,Week 1,72005,CAR,1.5,-1.5,CHI,27,30,Y,75523,0,23,38,0,Charlotte,KCLT,KCLT4371613
MIN2019,8-Sep-19,08/Sep/2019,08-Sep-2019,1:03,13,MIN,-3.5,ATL,40,U,46.5,2019,Week 1,66714,MIN,-3.5,3.5,DET,28,12,Y,66860,0,3,42,0,Minnesota,KSTP,KSTP4371613
LAR2019,29-Sep-19,29/Sep/2019,29-Sep-2019,4:05,16,LAR,-9.5,TB,95,O,48.5,2019,Week 4,68117,LAR,-9.5,9.5,TB,40,55,Y,77500,0,3,43,0,Los Angeles,KCQT,KCQT4373716
ARI2019,29-Sep-19,29/Sep/2019,29-Sep-2019,4:05,16,SEA,-5.5,ARI,37,U,49,2019,Week 4,60500,ARI,5.5,-5.5,SEA,10,27,Y,63400,0,13,82,0,Phoenix,KLUF,KLUF4373716
TBB2019,22-Sep-19,22/Sep/2019,22-Sep-2019,4:05,16,TB,-5.5,NYG,63,O,48,2019,Week 3,55070,TB,-5.5,5.5,NYG,31,32,N,65618,0,21,50,0,Tampa,KTPF,KTPF4373016
ARI2019,22-Sep-19,22/Sep/2019,22-Sep-2019,4:05,16,ARI,-2,CAR,58,O,45,2019,Week 3,60104,ARI,-2,2,CAR,20,38,Y,63400,0,13,71,0,Phoenix,KLUF,KLUF4373016
OAK2019,15-Sep-19,15/Sep/2019,15-Sep-2019,4:05,16,KC,-7,OAK,38,U,53,2019,Week 2,52748,OAK,7,-7,KC,10,28,Y,56057,0,53,71,0,San Jose,KSJC,KSJC4372316
LAC2019,8-Sep-19,08/Sep/2019,08-Sep-2019,4:05,16,LAC,-6,IND,54,O,44.5,2019,Week 1,25363,LAC,-6,6,IND,30,24,N,30000,0,2,66,0,Los Angeles,KCQT,KCQT4371616
SEA2019,8-Sep-19,08/Sep/2019,08-Sep-2019,4:05,16,SEA,-9.5,CIN,41,U,44.5,2019,Week 1,68710,SEA,-9.5,9.5,LAR,21,20,N,68740,0,17,64,0,Seattle,KBFI,KBFI4371616
SFN2018,23-Dec-18,23/Dec/2018,23-Dec-2018,4:05,16,CHI,-3.5,SF,23,U,43.5,2018,Week 16,70806,SF,3.5,-3.5,CHI,9,14,Y,75000,0,4,77,0,Oakland,KOAK,KOAK4345716
ARI2018,23-Dec-18,23/Dec/2018,23-Dec-2018,4:05,16,LAR,-14,ARI,40,U,43.5,2018,Week 16,61759,ARI,14,-14,LAR,9,31,Y,63400,0,12,82,0,Phoenix,KLUF,KLUF4345716
SFN2018,16-Dec-18,16/Dec/2018,16-Dec-2018,4:05,16,SEA,-4,SF,49,O,44.5,2018,Week 15,68836,SF,4,-4,SEA,26,23,N,75000,0,4,74,0,Oakland,KOAK,KOAK4345016
SFN2018,9-Dec-18,09/Dec/2018,09-Dec-2018,4:05,16,DEN,-3,SF,34,U,45.5,2018,Week 14,63880,SF,3,-3,DEN,20,14,Y,75000,0,4,39,0,Oakland,KOAK,KOAK4344316
LAC2018,9-Dec-18,09/Dec/2018,09-Dec-2018,4:05,16,LAC,-16.5,CIN,47,U,48.5,2018,Week 14,25358,LAC,-16.5,16.5,CIN,26,21,N,30000,0,1,79,0,Los Angeles,KCQT,KCQT4344316
OAK2018,2-Dec-18,02/Dec/2018,02-Dec-2018,4:05,16,KC,-14,OAK,73,O,53.5,2018,Week 13,54255,OAK,14,-14,KC,33,40,N,56057,0,52,25,0,Oakland,KOAK,KOAK4343616
TEN2018,2-Dec-18,02/Dec/2018,02-Dec-2018,4:05,16,TEN,-9.5,NYJ,48,O,40.5,2018,Week 13,60904,TEN,-9.5,9.5,NYJ,26,22,N,69143,0,19,62,0,Nashville,KBNA,KBNA4343616
LAC2018,25-Nov-18,25/Nov/2018,25-Nov-2018,4:05,16,LAC,-14,ARI,55,O,43.5,2018,Week 12,25343,LAC,-14,14,ARI,45,10,Y,30000,0,1,73,0,Los Angeles,KCQT,KCQT4342916
ARI2018,18-Nov-18,18/Nov/2018,18-Nov-2018,4:05,16,ARI,-4.5,OAK,44,O,41,2018,Week 11,62435,ARI,-4.5,4.5,OAK,21,23,N,63400,0,12,76,0,Phoenix,KLUF,KLUF4342216
LAC2018,18-Nov-18,18/Nov/2018,18-Nov-2018,4:05,16,LAC,-7,DEN,45,U,47,2018,Week 11,25462,LAC,-7,7,DEN,22,23,N,30000,0,1,53,0,Los Angeles,KCQT,KCQT4342216
OAK2018,11-Nov-18,11/Nov/2018,11-Nov-2018,4:05,16,LAC,-10.5,OAK,26,U,50.5,2018,Week 10,54750,OAK,10.5,-10.5,LAC,6,20,Y,56057,0,52,69,0,Oakland,KOAK,KOAK4341516
DEN2018,4-Nov-18,04/Nov/2018,04-Nov-2018,4:05,16,DEN,-1,HOU,36,U,46.5,2018,Week 9,76270,DEN,-1,1,HOU,17,19,Y,76125,0,17,52,0,Colorado,KBJC,KBJC4340816
SEA2018,4-Nov-18,04/Nov/2018,04-Nov-2018,4:05,16,SEA,-1,LAC,42,U,48.5,2018,Week 9,68989,SEA,-1,1,LAC,17,25,Y,68740,0,16,60,0,Seattle,KBFI,KBFI4340816
OAK2018,28-Oct-18,28/Oct/2018,28-Oct-2018,4:05,16,IND,-3.5,OAK,70,O,51,2018,Week 8,54372,OAK,3.5,-3.5,IND,28,42,Y,56057,0,52,45,0,Oakland,KOAK,KOAK4340116
BAL2018,21-Oct-18,21/Oct/2018,21-Oct-2018,4:05,16,BAL,-2.5,NO,47,U,49.5,2018,Week 7,70639,BAL,-2.5,2.5,NO,23,24,N,71008,0,20,24,0,Baltimore,KDMH,KDMH4339416
DEN2018,14-Oct-18,14/Oct/2018,14-Oct-2018,4:05,16,LAR,-7,DEN,43,U,50,2018,Week 6,76109,DEN,7,-7,LAR,20,23,N,76125,0,17,33,0,Colorado,KBJC,KBJC4338716
LAC2018,7-Oct-18,07/Oct/2018,07-Oct-2018,4:05,16,LAC,-5.5,OAK,36,U,51.5,2018,Week 5,25362,LAC,-5.5,5.5,OAK,26,10,Y,30000,0,1,58,0,Los Angeles,KCQT,KCQT4338016
OAK2018,30-Sep-18,30/Sep/2018,30-Sep-2018,4:05,16,OAK,-2.5,CLE,87,O,44.5,2018,Week 4,53387,OAK,-2.5,2.5,CLE,45,42,Y,56057,0,52,42,0,Oakland,KOAK,KOAK4337316
ARI2018,30-Sep-18,30/Sep/2018,30-Sep-2018,4:05,16,SEA,-3.5,ARI,37,U,40,2018,Week 4,61845,ARI,3.5,-3.5,SEA,17,20,N,63400,0,12,32,0,Phoenix,KLUF,KLUF4337316
LAR2018,23-Sep-18,23/Sep/2018,23-Sep-2018,4:05,16,LAR,-7,LAC,58,O,49,2018,Week 3,68947,LAR,-7,7,LAC,35,23,Y,93607,0,2,49,0,Los Angeles,KCQT,KCQT4336616
SFN2018,16-Sep-18,16/Sep/2018,16-Sep-2018,4:05,16,SF,-6,DET,57,O,48.5,2018,Week 2,70164,SF,-6,6,DET,30,27,N,75000,0,4,50,0,Oakland,KOAK,KOAK4335916
LAR2018,16-Sep-18,16/Sep/2018,16-Sep-2018,4:05,16,LAR,-12.5,ARI,34,U,43.5,2018,Week 2,66515,LAR,-12.5,12.5,ARI,34,0,Y,93607,0,2,84,0,Los Angeles,KCQT,KCQT4335916
LAC2018,9-Sep-18,09/Sep/2018,09-Sep-2018,4:05,16,LAC,-3.5,KC,66,O,48.5,2018,Week 1,25351,LAC,-3.5,3.5,KC,28,38,Y,30000,0,1,57,0,Los Angeles,KCQT,KCQT4335216
SFN2017,24-Dec-17,24/Dec/2017,24-Dec-2017,4:05,16,JAX,-4,SF,77,O,43,2017,Week 16,70133,SF,4,-4,DET,44,33,Y,75000,0,3,73,0,San Jose,KSJC,KSJC4309316
SEA2017,17-Dec-17,17/Dec/2017,17-Dec-2017,4:05,16,SEA, PK,LAR,49,O,47.5,2017,Week 15,69077,SEA, PK,PK,CIN,7,42,PK,68740,0,15,79,0,Seattle,KBFI,KBFI4308616
DEN2017,10-Dec-17,10/Dec/2017,10-Dec-2017,4:05,16,NYJ,-1,DEN,23,U,40.5,2017,Week 14,75518,DEN,1,-1,NYJ,23,0,Y,76125,0,16,53,0,Colorado,KBJC,KBJC4307916
ARI2017,10-Dec-17,10/Dec/2017,10-Dec-2017,4:05,16,TEN,-3,ARI,19,U,42,2017,Week 14,64153,ARI,3,-3,TEN,12,7,Y,63400,0,11,77,0,Phoenix,KLUF,KLUF4307916
LAC2017,10-Dec-17,10/Dec/2017,10-Dec-2017,4:05,16,LAC,-6,WAS,43,U,46.5,2017,Week 14,25393,LAC,-6,6,PHI,30,13,Y,30000,1,0,81,0,Los Angeles,KCQT,KCQT4307916
LAC2017,3-Dec-17,03/Dec/2017,03-Dec-2017,4:05,16,LAC,-13.5,CLE,29,U,44.5,2017,Week 13,25320,LAC,-13.5,13.5,ATL,19,10,N,30000,1,0,87,0,Los Angeles,KCQT,KCQT4307216
SFN2017,26-Nov-17,26/Nov/2017,26-Nov-2017,4:05,16,SEA,-6.5,SF,37,U,45,2017,Week 12,70134,SF,6.5,-6.5,ATL,13,24,Y,75000,0,3,71,0,San Jose,KSJC,KSJC4306516
LAC2017,19-Nov-17,19/Nov/2017,19-Nov-2017,4:05,16,LAC,-7,BUF,78,O,41.5,2017,Week 11,25015,LAC,-7,7,BUF,54,24,Y,30000,1,0,89,0,Los Angeles,KCQT,KCQT4305816
LAR2017,12-Nov-17,12/Nov/2017,12-Nov-2017,4:05,16,LAR,-13,HOU,40,U,45.5,2017,Week 10,60032,LAR,-13,13,NYG,33,7,Y,93607,0,1,59,0,Los Angeles,KCQT,KCQT4305116
SFN2017,5-Nov-17,05/Nov/2017,05-Nov-2017,4:05,16,ARI,-2.5,SF,30,U,39,2017,Week 9,70133,SF,2.5,-2.5,ARI,10,20,Y,75000,0,3,70,0,San Jose,KSJC,KSJC4304416
SEA2017,5-Nov-17,05/Nov/2017,05-Nov-2017,4:05,16,SEA,-8.5,WAS,31,U,44.5,2017,Week 9,68927,SEA,-8.5,8.5,PIT,14,17,N,68740,0,15,72,0,Seattle,KBFI,KBFI4304416
SEA2017,29-Oct-17,29/Oct/2017,29-Oct-2017,4:05,16,SEA,-6.5,HOU,79,O,45,2017,Week 8,69025,SEA,-6.5,6.5,KC,41,38,N,68740,0,15,63,0,Seattle,KBFI,KBFI4303716
SFN2017,22-Oct-17,22/Oct/2017,22-Oct-2017,4:05,16,DAL,-6.5,SF,50,O,48,2017,Week 7,70133,SF,6.5,-6.5,DAL,10,40,Y,75000,0,3,48,0,San Jose,KSJC,KSJC4303016
NYG2017,22-Oct-17,22/Oct/2017,22-Oct-2017,4:05,16,SEA,-4,NYG,31,U,39,2017,Week 7,78527,NYG,4,-4,NYJ,7,24,Y,82550,0,7,89,0,New York,KFRG,KFRG4303016
ARI2017,15-Oct-17,15/Oct/2017,15-Oct-2017,4:05,16,TB,-2.5,ARI,71,O,47,2017,Week 6,63999,ARI,2.5,-2.5,TB,38,33,Y,63400,0,11,39,0,Phoenix,KLUF,KLUF4302316
JAC2017,15-Oct-17,15/Oct/2017,15-Oct-2017,4:05,16,JAX,-1,LAR,44,O,42,2017,Week 6,56232,JAX,-1,1,NYG,17,27,Y,64428,0,22,85,0,Jacksonville,KNIP,KNIP4302316
OAK2017,8-Oct-17,08/Oct/2017,08-Oct-2017,4:05,16,OAK,-3,BAL,47,O,40.5,2017,Week 5,54980,OAK,-3,3,TEN,17,30,Y,56057,0,51,70,0,San Jose,KSJC,KSJC4301616
LAR2017,8-Oct-17,08/Oct/2017,08-Oct-2017,4:05,16,LAR,-2,SEA,26,U,47,2017,Week 5,60745,LAR,-2,2,PHI,10,16,Y,93607,0,1,55,0,Los Angeles,KCQT,KCQT4301616
ARI2017,1-Oct-17,01/Oct/2017,01-Oct-2017,4:05,16,ARI,-6.5,SF,33,U,43.5,2017,Week 4,64121,ARI,-6.5,6.5,SF,18,15,N,63400,0,11,39,0,Phoenix,KLUF,KLUF4300916
LAC2017,1-Oct-17,01/Oct/2017,01-Oct-2017,4:05,16,LAC,-2,PHI,50,O,48,2017,Week 4,25374,LAC,-2,2,PHI,24,26,N,30000,1,0,65,0,Los Angeles,KCQT,KCQT4300916
TBB2017,1-Oct-17,01/Oct/2017,01-Oct-2017,4:05,16,TB,-2.5,NYG,48,O,45.5,2017,Week 4,63916,TB,-2.5,2.5,NO,25,23,N,65618,0,19,26,0,Tampa,KTPF,KTPF4300916
TEN2017,24-Sep-17,24/Sep/2017,24-Sep-2017,4:05,16,TEN,-2,SEA,60,O,41.5,2017,Week 3,69127,TEN,-2,2,SF,33,27,Y,69143,0,18,83,0,Nashville,KBNA,KBNA4300216
LAC2017,17-Sep-17,17/Sep/2017,17-Sep-2017,4:05,16,LAC,-3.5,MIA,36,U,46,2017,Week 2,25381,LAC,-3.5,3.5,MIA,17,19,N,30000,1,0,56,0,Los Angeles,KCQT,KCQT4299516
OAK2017,17-Sep-17,17/Sep/2017,17-Sep-2017,4:05,16,OAK,-14,NYJ,65,O,44,2017,Week 2,54729,OAK,-14,14,SEA,45,20,Y,56057,0,51,79,0,San Jose,KSJC,KSJC4299516
LAR2017,10-Sep-17,10/Sep/2017,10-Sep-2017,4:05,16,LAR,-3.5,IND,55,O,41.5,2017,Week 1,60128,LAR,-3.5,3.5,DET,46,9,Y,93607,0,1,59,0,Los Angeles,KCQT,KCQT4298816
OAK2016,24-Dec-16,24/Dec/2016,24-Dec-2016,4:05,16,OAK,-3.5,IND,58,O,52.5,2016,Week 16,54896,OAK,-3.5,3.5,CAR,33,25,Y,56057,0,50,48,0,San Jose,KSJC,KSJC4272816
ATL2016,18-Dec-16,18/Dec/2016,18-Dec-2016,4:05,16,ATL,-13.5,SF,54,O,51.5,2016,Week 15,70164,ATL,-13.5,13.5,NYJ,41,13,Y,71228,0,24,72,1,Atlanta,KATL,KATL4272216
ARI2016,18-Dec-16,18/Dec/2016,18-Dec-2016,4:05,16,ARI,-3,NO,89,O,50,2016,Week 15,65072,ARI,-3,3,IND,41,48,Y,63400,0,10,72,1,Phoenix,KLUF,KLUF4272216
SFN2016,11-Dec-16,11/Dec/2016,11-Dec-2016,4:05,16,SF,-3,NYJ,40,U,43,2016,Week 14,70178,SF,-3,3,SEA,17,23,Y,75000,0,2,53,0,San Jose,KSJC,KSJC4271516
OAK2016,4-Dec-16,04/Dec/2016,04-Dec-2016,4:05,16,OAK,-3,BUF,62,O,48.5,2016,Week 13,54759,OAK,-3,3,DAL,38,24,Y,56057,0,50,55,0,San Jose,KSJC,KSJC4270816
