Key2,ï»¿Keyno,FullDate,Month,Day,Year,DateDate,Season,Start (ET),Hour,Visitor/Neutral,Visitor Pts,Home/Neutral,Home Pts,OT,NumberOT,Attendance,Notes,MonthW,Covered Line,Away ATS,Home ATS,CoveredO/U,O/U,DateWeek,Keyyr,Capacity,New Stadium Season,Years in Stadium,City Played,Weather Station,WKey,Weather Station Code,Data Type,Time Zone,Hourly_Latitude,Hourly_Longitude,Hourly_Elevation,Hourly_Temperature,Hourly_Feels Like,Hourly_Dew Point,Hourly_Relative Humidity,Hourly_Wet Bulb Temp,Hourly_Wind Direction,Hourly_Wind Speed,Hourly_Cloud Cover percent,Hourly_Cloud Ceiling,Hourly_Cloud Cover Type,Hourly_Visibility,Hourly_Solar Irradiance Beam,Hourly_Solar Irradiance Diffuse,Hourly_Solar Irradiance Global,Hourly_Solar Irradiance Possible Beam,Hourly_Solar Irradiance Possible Global,Hourly_Solar Irradiance ET,Hourly_Probability of Precipitation,Hourly_Water EQ,Hourly_Snowfall,Hourly_Pressure Inches,Hourly_Pressure Millibars,Hourly_Weather Code Digit Numeric,Hourly_Weather Code Alpha Numeric,Hourly_Weather Text,Daily_HIGHEST TEMPERATURE °F,Daily_LOWEST TEMPERATURE °F,Daily_AVERAGE DAILY TEMPERATURE (All Hours) °F,Daily_WARMEST HEAT INDEX °F,Daily_COLDEST WIND CHILL TEMPERATURE °F,Daily_HIGHEST DEW POINT TEMPERATURE °F,Daily_LOWEST DEW POINT TEMPERATURE °F,Daily_AVERAGE DAILY DEW POINT TEMPERATURE (All Hours) °F,Daily_HIGHEST RELATIVE HUMIDITY (Percent; %),Daily_LOWEST RELATIVE HUMIDITY (Percent; %),"Daily_AVERAGE DAILY RELATIVE HUMIDITY (All Hours, Percent; %)",Daily_HIGHEST WET BULB TEMPERATURE °F,Daily_LOWEST WET BULB TEMPERATURE °F,Daily_AVERAGE DAILY WET BULB TEMPERATURE (All Hours) °F,Daily_HIGHEST SUSTAINED SPEED (M.P.H.),"Daily_AVERAGE DAILY WIND SPEED (All Hours, M.P.H.)","Daily_PREDOMINATE WIND DIRECTION (Degrees, True)",Daily_HIGHEST WIND GUST (M.P.H.),"Daily_AVERAGE DAILY CLOUD COVER (All Hours, Percent; %)","Daily_AVERAGE VISIBILITY (All Hours, Miles)","Daily_TOTAL SOLAR IRRADIANCE (Beam Horizontal, W/M2)","Daily_TOTAL SOLAR IRRADIANCE (Diffuse, W/M2)","Daily_TOTAL SOLAR IRRADIANCE (Global Horizontal, W/M2)",Daily_TOTAL MINUTES of SUNSHINE (WBI Calculated),Daily_TOTAL MINUTES of SUNSHINE POSSIBLE (on Cloud-free Day),Daily_OBSERVED TOTAL DAILY WATER EQUIVALENT AWXCLIMO (Inches),Daily_SNOWFALL (WBI FINAL AWXCLIMO; Inches),"Daily_HIGHEST PRESSURE (All Hours, Inches)","Daily_LOWEST PRESSURE (All Hours, Inches)","Daily_AVERAGE DAILY PRESSURE (All Hours, Inches)","Daily_HIGHEST PRESSURE (All Hours, Millibars, if reported)","Daily_LOWEST PRESSURE (All Hours, Millibars, if reported)","Daily_AVERAGE DAILY PRESSURE (All Hours, Millibars, if reported)",Daily_WBI 2-DIGIT PREDOMINATE WEATHER (All Hours),Daily_WBI 2-4 LETTER CODE (All Hours),Daily_PREDOMINATE WEATHER TEXT (All Hours)
KMWC 14/Apr/2019 19,MIL43569,4/14/2019,4,14,2019,14-Apr-19,2019,7:00p,19,DET,86,MIL,121,0,0,"17,529",,Apr,Y,15,-15,U,216,Sun,MIL2019,17341,0,0,Milwaukee,KMWC,KMWC43569,KMWC,O,CST,43.117,-88.017,745,30,22,28,93,29,350,10,100,6,OVC,1.2,0,0,0,0,0,0,99,0.01,0.2,29.76,1007.7,9,SNOW,Light Snow,46,39,43,46,32,41,25,32,86,55,66,42,34,38,17,12,94,24,99,8.6,904,184,1088,0,563,0.15,0,30.24,29.87,30.08,1024.8,1012.2,1019.2,40,MC,Overcast
KMWC 14/Nov/2015 21,MIL42322,11/14/2015,11,14,2015,14-Nov-15,2016,8:30p,21,CLE,105,MIL,108,0,0,"18,717",,Nov,Y,-5,5,O,194.5,Sat,MIL2016,18717,0,27,Milwaukee,KMWC,KMWC42322,KMWC,O,CST,43.11,-88.034,745,39,39,30,70,36,0,0,7,203,CLR,10,0,0,0,0,0,0,0,0,0,30.12,1020.7,44,PC,Partly Cloudy,47,36,39,47,28,41,28,30,86,63,71,45,33,36,20,12,241,25,59,9.8,1189,184,1373,185,563,0,0,29.68,29.58,29.63,1005.9,1002.3,1003.9,40,MC,Overcast
KMWC 14/Nov/2018 20,MIL43418,11/14/2018,11,14,2018,14-Nov-18,2019,8:00p,20,MEM,116,MIL,113,0,0,"16,817",,Nov,N,9.5,-9.5,O,212,Wed,MIL2019,17341,0,0,Milwaukee,KMWC,KMWC43418,KMWC,O,CST,43.117,-88.017,745,25,25,18,74,23,0,0,0,361,SKC,10,0,0,0,0,0,0,0,0,0,30.43,1031.5,47,CLR,Clear,14,4,10,14,-12,10,-2,4,85,67,77,13,3,9,12,7,279,24,71,6.6,955,169,1125,110,552,0.01,1.6,30.34,30.18,30.27,1029.7,1024.3,1027.5,9,SNOW,Light Snow
KMWC 15/Apr/2015 20,MIL42109,4/15/2015,4,15,2015,15-Apr-15,2015,8:00p,20,BOS,105,MIL,100,0,0,"17,316",,Apr,N,6,-6,O,198,Wed,MIL2015,18717,0,26,Milwaukee,KMWC,KMWC42109,KMWC,O,CST,43.11,-88.034,745,46,42,19,34,36,50,8,21,245,CLR,10,0,0,0,0,0,0,0,0,0,30.24,1024.4,44,PC,Partly Cloudy,43,26,36,41,20,23,18,20,72,43,53,34,25,31,20,13,249,29,69,10,812,171,983,30,553,0,0,29.98,29.55,29.72,1016.4,1001.6,1007.2,42,MC,Mostly Cloudy
KMWC 15/Dec/2016 20,MIL42719,12/15/2016,12,15,2016,15-Dec-16,2017,8:00p,20,CHI,97,MIL,108,0,0,"16,704",,Dec,Y,1,-1,U,206.5,Thu,MIL2017,18717,0,28,Milwaukee,KMWC,KMWC42719,KMWC,O,CST,43.11,-88.034,745,7,-6,-6,56,5,240,8,100,162,SKC,10,0,0,0,0,0,0,0,0,0,30.36,1030,50,PC,High Overcast,68,44,56,66,40,41,24,32,63,21,43,49,39,45,29,16,175,43,84,10,3825,545,4370,46,761,0.03,0,30.05,29.71,29.91,1017.8,1006,1012.8,52,PC,High Clouds
KMWC 15/Dec/2017 20,MIL43084,12/15/2017,12,15,2017,15-Dec-17,2018,8:00p,20,CHI,115,MIL,109,0,0,"16,921",,Dec,N,8.5,-8.5,O,205,Fri,MIL2018,18717,0,29,Milwaukee,KMWC,KMWC43084,KMWC,O,CST,43.11,-88.034,745,30,23,23,75,28,220,7,100,25,OVC,10,0,0,0,0,0,0,0,0.02,0,29.87,1012.3,19,RAIN,Moderate Rain,65,47,59,65,41,63,41,57,100,83,92,64,46,59,21,11,233,31,100,6.2,1401,280,1680,0,623,2.04,0,29.73,29.21,29.46,1006.5,988.8,997.3,18,RAIN,Light Rain
KMWC 15/Feb/2018 20,MIL43146,2/15/2018,2,15,2018,15-Feb-18,2018,8:00p,20,DEN,134,MIL,123,0,0,"15,486",,Feb,N,2.5,-2.5,O,214.5,Thu,MIL2018,18717,0,29,Milwaukee,KMWC,KMWC43146,KMWC,O,CST,43.11,-88.034,745,37,33,28,70,34,320,6,20,110,SCT,10,0,0,0,0,0,0,0,0,0,29.8,1009.4,44,PC,Partly Cloudy,49,34,40,48,23,39,25,30,85,51,67,44,33,36,37,23,342,48,100,8.7,1401,280,1680,0,623,0.04,0.1,30.32,30.01,30.17,1027.7,1016.6,1022.4,9,SNOW,Light Snow
KMWC 15/Jan/2014 20,MIL41654,1/15/2014,1,15,2014,15-Jan-14,2014,8:00p,20,MEM,82,MIL,77,0,0,"11,379",,Jan,Y,-6,6,U,185.5,Wed,MIL2014,18717,0,25,Milwaukee,KMWC,KMWC41654,KMWC,O,CST,43.11,-88.034,745,12,0,5,73,11,210,9,20,110,SCT,10,0,0,0,0,0,0,0,0,0,29.89,1014.3,44,PC,Partly Cloudy,60,49,53,60,45,50,34,41,93,42,68,53,45,47,13,7,349,24,98,7.9,1450,280,1730,36,623,0.29,0,29.96,29.77,29.91,1014.8,1008.1,1012.9,40,MC,Overcast
KMWC 15/Jan/2015 15,MIL42019,1/15/2015,1,15,2015,15-Jan-15,2015,3:00p,15,NYK,79,MIL,95,0,0,"18,689","at London, England",Jan,Y,7.5,-7.5,U,199,Thu,MIL2015,18717,0,26,Milwaukee,KMWC,KMWC42019,KMWC,O,CST,43.11,-88.034,745,20,6,19,98,20,240,16,0,139,SKC,10,138,14,152,138,152,197,0,0,0,29.87,1012.4,46,CLR,Fair,75,57,64,75,54,54,32,42,88,26,51,57,46,53,20,13,308,29,92,9.4,3615,588,4200,68,792,0.13,0,30.01,29.62,29.81,1015.5,1002.6,1009.3,40,MC,Overcast
KMWC 15/Jan/2016 20,MIL42384,1/15/2016,1,15,2016,15-Jan-16,2016,8:00p,20,ATL,101,MIL,108,0,0,"15,144",,Jan,Y,-4.5,4.5,O,206.5,Fri,MIL2016,18717,0,27,Milwaukee,KMWC,KMWC42384,KMWC,O,CST,43.11,-88.034,745,28,16,23,80,27,330,17,100,12,OVC,10,0,0,0,0,0,0,0,0,0,29.56,1001.3,40,MC,Overcast,36,32,34,36,21,30,27,29,93,70,81,33,31,32,18,11,52,26,99,6.6,3024,588,3608,18,792,0.36,0.9,30.1,30,30.05,1019.4,1015.9,1017.5,7,R/S,Rain and Snow
KMWC 15/Jan/2019 20,MIL43480,1/15/2019,1,15,2019,15-Jan-19,2019,8:00p,20,MIA,86,MIL,124,0,0,"17,626",,Jan,Y,8.5,-8.5,U,218,Tue,MIL2019,17341,0,0,Milwaukee,KMWC,KMWC43480,KMWC,O,CST,43.117,-88.017,745,30,19,25,80,28,250,15,100,10,OVC,10,0,0,0,0,0,0,0,0,0,29.97,1016,40,MC,Overcast,34,12,26,34,9,23,12,18,86,56,73,29,16,23,17,10,244,22,26,7.6,1557,156,1713,544,544,0,0,30.31,30.04,30.17,1026.8,1017.3,1022.7,47,CLR,Clear
KMWC 15/Mar/2016 20,MIL42444,3/15/2016,3,15,2016,15-Mar-16,2016,8:00p,20,TOR,107,MIL,89,0,0,"13,522",,Mar,N,-2.5,2.5,U,206.5,Tue,MIL2016,18717,0,27,Milwaukee,KMWC,KMWC42444,KMWC,O,CST,43.11,-88.034,745,45,39,39,81,42,80,10,100,48,OVC,10,0,0,0,0,0,0,0,0,0,29.57,1001.1,40,MC,Overcast,9,-6,2,9,-22,-8,-15,-10,65,47,57,6,-7,0,14,8,288,14,3,10,2650,265,2915,619,619,0,0,30.44,30.27,30.36,1032.6,1026.1,1029.8,44,PC,Partly Cloudy
KMWC 15/May/2019 21,MIL43600,5/15/2019,5,15,2019,15-May-19,2019,8:30p,21,TOR,100,MIL,108,0,0,"17,345",,May,Y,6.5,-6.5,U,218.5,Wed,MIL2019,17341,0,0,Milwaukee,KMWC,KMWC43600,KMWC,O,CST,43.117,-88.017,745,59,59,39,48,49,150,3,20,75,BKN,10,0,0,0,0,0,0,0,0,0,29.91,1012.8,44,PC,Partly Cloudy,41,21,31,41,8,32,3,17,75,44,56,37,16,26,22,13,207,31,80,10,1620,265,1886,213,619,0,0,30.21,29.61,29.83,1024.3,1004.1,1011.3,40,MC,Overcast
KMWC 15/Nov/2017 20,MIL43054,11/15/2017,11,15,2017,15-Nov-17,2018,8:00p,20,DET,95,MIL,99,0,0,"14,594",,Nov,N,4.5,-4.5,U,205.5,Wed,MIL2018,18717,0,29,Milwaukee,KMWC,KMWC43054,KMWC,O,CST,43.11,-88.034,745,36,26,27,70,32,290,16,100,18,OVC,10,0,0,0,0,0,0,0,0,0,29.86,1011.4,40,MC,Overcast,37,-11,27,36,-19,36,-12,24,100,72,90,36,-6,27,14,7,167,14,100,3.7,850,168,1017,6,553,0.03,0,30.11,29.48,29.83,1020.7,998.7,1011.1,40,MC,Overcast
KMWC 16/Apr/2014 20,MIL41745,4/16/2014,4,16,2014,16-Apr-14,2014,8:00p,20,ATL,111,MIL,103,0,0,"13,111",,Apr,N,3,-3,O,204.5,Wed,MIL2014,18717,0,25,Milwaukee,KMWC,KMWC41745,KMWC,O,CST,43.11,-88.034,745,43,35,25,49,36,130,16,93,120,BKN,10,0,0,0,0,0,0,0,0,0,30.13,1020.9,50,PC,High Overcast,52,27,40,51,22,45,27,36,93,79,86,48,29,37,20,12,194,26,99,6.2,844,168,1011,0,553,0,0,30.06,29.68,29.8,1019.3,1005.4,1009.9,40,MC,Overcast
KMWC 16/Jan/2017 16,MIL42751,1/16/2017,1,16,2017,16-Jan-17,2017,3:30p,16,PHI,113,MIL,104,0,0,"13,261",,Jan,N,8.5,-8.5,O,208.5,Mon,MIL2017,18717,0,28,Milwaukee,KMWC,KMWC42751,KMWC,O,CST,43.11,-88.034,745,34,27,30,87,32,90,8,100,5,OVC,2.5,14,3,17,28,31,40,0,0.02,0,30.11,1020.1,18,RAIN,Light Rain,48,36,43,48,29,34,30,32,87,54,68,42,34,38,17,10,245,23,48,10,3607,408,4015,483,701,0,0,29.68,29.57,29.63,1006.1,1002,1004.2,50,PC,High Overcast
KMWC 16/Mar/2014 13,MIL41714,3/16/2014,3,16,2014,16-Mar-14,2014,1:00p,13,CHA,101,MIL,92,0,0,"14,536",,Mar,N,-6,6,U,195,Sun,MIL2014,18717,0,25,Milwaukee,KMWC,KMWC41714,KMWC,O,CST,43.11,-88.034,745,19,6,7,58,16,250,15,20,26,SCT,10,570,63,633,633,696,904,0,0,0,30.4,1030.4,44,PC,Partly Cloudy,28,18,22,30,2,5,-11,-5,43,20,30,23,14,17,24,15,318,28,25,10,4082,408,4490,622,701,0,0,30.46,30.23,30.39,1032.1,1024,1029.9,46,CLR,Fair
KMWC 16/Nov/2013 21,MIL41594,11/16/2013,11,16,2013,16-Nov-13,2014,8:30p,21,OKC,92,MIL,79,0,0,"15,984",,Nov,N,-10.5,10.5,U,197.5,Sat,MIL2014,18717,0,25,Milwaukee,KMWC,KMWC41594,KMWC,O,CST,43.11,-88.034,745,55,51,52,88,53,190,21,100,14,OVC,10,0,0,0,0,0,0,0,0,0,29.52,1000.6,40,MC,Overcast,54,27,40,54,28,32,25,27,87,33,64,42,27,35,8,1,235,8,7,8.6,2130,222,2352,551,594,0,0,30.14,29.96,30.06,1021.2,1014.9,1018.4,46,CLR,Fair
KMWC 16/Nov/2018 22,MIL43420,11/16/2018,11,16,2018,16-Nov-18,2019,9:30p,22,CHI,104,MIL,123,0,0,"17,341",,Nov,Y,14.5,-14.5,O,225.5,Fri,MIL2019,17341,0,0,Milwaukee,KMWC,KMWC43420,KMWC,O,CST,43.117,-88.017,745,32,26,27,80,30,290,6,100,23,OVC,10,0,0,0,0,0,0,0,0,0,30.12,1020.4,40,MC,Overcast,64,45,53,64,38,36,28,32,58,28,46,50,36,44,22,14,252,28,0,10,2200,219,2419,594,594,0,0,30.14,29.83,29.98,1021.3,1010.4,1015.5,46,CLR,Fair
KMWC 17/Apr/2019 20,MIL43572,4/17/2019,4,17,2019,17-Apr-19,2019,8:00p,20,DET,99,MIL,120,0,0,"17,513",,Apr,Y,15.5,-15.5,O,215.5,Wed,MIL2019,17341,0,0,Milwaukee,KMWC,KMWC43572,KMWC,O,CST,43.117,-88.017,745,52,52,43,72,47,0,0,100,110,BKN,10,0,0,0,0,0,0,0,0,0,29.53,999.9,40,MC,Overcast,64,36,51,64,36,30,14,23,61,15,38,47,31,39,20,6,240,30,38,10,4765,596,5361,500,795,0,0,30.03,29.94,29.99,1017,1013.9,1015.6,44,PC,Partly Cloudy
KMWC 17/Jan/2018 20,MIL43117,1/17/2018,1,17,2018,17-Jan-18,2018,8:00p,20,MIA,106,MIL,101,0,0,"16,695",,Jan,N,4.5,-4.5,O,202,Wed,MIL2018,18717,0,29,Milwaukee,KMWC,KMWC43117,KMWC,O,CST,43.11,-88.034,745,18,0,9,68,15,240,22,0,356,SKC,5,0,0,0,0,0,0,0,0,0,30.15,1022.3,35,HAZY,Haze,19,-6,7,14,-14,9,-13,-3,85,47,63,13,-2,6,18,9,289,25,36,9,1467,155,1622,436,543,0.4,7,30.5,30.24,30.38,1034.6,1025.4,1030.5,46,CLR,Fair
KMWC 17/Mar/2016 20,MIL42446,3/17/2016,3,17,2016,17-Mar-16,2016,8:00p,20,MEM,86,MIL,96,0,0,"11,740",,Mar,N,11,-11,U,201,Thu,MIL2016,18717,0,27,Milwaukee,KMWC,KMWC42446,KMWC,O,CST,43.11,-88.034,745,43,38,27,53,36,80,9,90,100,CLR,10,0,0,0,0,0,0,0,0,0,29.89,1012,42,MC,Mostly Cloudy,32,16,27,32,3,28,5,18,93,54,70,30,15,25,23,14,291,31,86,8.4,1348,269,1614,0,621,0.15,3,30.12,29.92,30,1020.9,1013.9,1016.6,40,MC,Overcast
KMWC 17/Mar/2018 18,MIL43176,3/17/2018,3,17,2018,17-Mar-18,2018,6:00p,18,ATL,117,MIL,122,0,0,"18,717",,Mar,N,10.5,-10.5,O,213.5,Sat,MIL2018,18717,0,29,Milwaukee,KMWC,KMWC43176,KMWC,O,CST,43.11,-88.034,745,39,36,18,43,32,85,4,0,375,CLR,10,0,0,0,0,0,0,0,0,0,29.99,1016.3,47,CLR,Clear,25,-2,10,18,-17,0,-6,-3,100,41,58,13,-2,7,9,7,278,9,18,10,2695,269,2964,621,621,0,0,30.31,30.19,30.25,1027.9,1023.5,1026,46,CLR,Fair
KMWC 17/Mar/2019 16,MIL43541,3/17/2019,3,17,2019,17-Mar-19,2019,3:30p,16,PHI,130,MIL,125,0,0,"18,148",,Mar,N,6,-6,O,230,Sun,MIL2019,17341,0,0,Milwaukee,KMWC,KMWC43541,KMWC,O,CST,43.117,-88.017,745,39,32,12,33,30,290,12,0,397,SKC,10,246,25,271,246,271,351,0,0,0,30.23,1024.1,47,CLR,Clear,55,28,42,55,30,34,19,25,100,25,57,41,29,36,10,4,359,15,9,8.6,4151,415,4566,704,704,0,0,30.44,30.06,30.28,1031.3,1018.1,1025.8,46,CLR,Fair
KMWC 17/May/2019 21,MIL43602,5/17/2019,5,17,2019,17-May-19,2019,8:30p,21,TOR,103,MIL,125,0,0,"17,570",,May,Y,6.5,-6.5,O,219,Fri,MIL2019,17341,0,0,Milwaukee,KMWC,KMWC43602,KMWC,O,CST,43.117,-88.017,745,45,40,32,61,39,40,9,100,60,OVC,10,0,0,0,0,0,0,99,0,0,29.97,1015.1,40,MC,Overcast,25,10,19,25,0,1,-13,-8,40,20,29,18,9,14,14,8,321,24,30,10,3822,415,4237,470,704,0,0,30.52,30.44,30.48,1034.7,1031.8,1033.2,46,CLR,Fair
KMWC 18/Dec/2013 20,MIL41626,12/18/2013,12,18,2013,18-Dec-13,2014,8:00p,20,NYK,107,MIL,101,0,0,"11,869",,Dec,N,-4.5,4.5,O,185.5,Wed,MIL2014,18717,0,25,Milwaukee,KMWC,KMWC41626,KMWC,O,CST,43.11,-88.034,745,30,20,19,64,27,210,14,1,301,CLR,10,0,0,0,0,0,0,0,0,0,29.76,1009,54,CLR,Few High Clouds,46,28,36,48,17,43,18,30,93,59,80,45,26,34,21,13,309,29,94,7.8,1099,219,1319,0,592,0.1,0,30.1,29.58,29.8,1020.3,1001.2,1009.4,40,MC,Overcast
KMWC 18/Feb/2014 20,MIL41688,2/18/2014,2,18,2014,18-Feb-14,2014,8:00p,20,ORL,100,MIL,104,0,0,"11,106",,Feb,Y,-3,3,O,195.5,Tue,MIL2014,18717,0,25,Milwaukee,KMWC,KMWC41688,KMWC,O,CST,43.11,-88.034,745,33,25,27,76,31,230,12,5,163,CLR,10,0,0,0,0,0,0,0,0,0,29.6,1003.4,44,PC,Partly Cloudy,34,27,31,34,17,23,10,15,64,47,52,29,23,26,12,7,188,20,95,10,1162,219,1382,0,592,0,0,30.46,30.23,30.33,1032.3,1024.7,1027.8,40,MC,Overcast
KMWC 18/Mar/2015 20,MIL42081,3/18/2015,3,18,2015,18-Mar-15,2015,8:00p,20,SAS,114,MIL,103,0,0,"14,831",,Mar,N,-5.5,5.5,O,192,Wed,MIL2015,18717,0,26,Milwaukee,KMWC,KMWC42081,KMWC,O,CST,43.11,-88.034,745,41,41,19,42,33,0,0,100,120,OVC,10,0,0,0,0,0,0,0,0,0,30.25,1025.3,40,MC,Overcast,70,36,57,70,37,39,30,33,66,27,43,52,37,46,18,11,183,25,45,10,5095,599,5694,474,798,0,0,30.13,29.89,30.04,1020.4,1012.2,1017.2,46,CLR,Fair
KMWC 18/Nov/2014 20,MIL41961,11/18/2014,11,18,2014,18-Nov-14,2015,8:00p,20,NYK,113,MIL,117,0,0,"12,190",,Nov,Y,1.5,-1.5,O,193,Tue,MIL2015,18717,0,26,Milwaukee,KMWC,KMWC41961,KMWC,O,CST,43.11,-88.034,745,16,1,3,57,13,250,14,70,35,OVC,10,0,0,0,0,0,0,0,0,0,30.05,1019.3,42,MC,Mostly Cloudy,46,37,42,43,36,41,37,39,100,81,90,42,39,41,8,5,41,8,100,1.7,770,153,923,0,542,0.09,0,30.04,29.86,29.96,1017.2,1011,1014.6,40,MC,Overcast
KMWC 19/Dec/2017 20,MIL43088,12/19/2017,12,19,2017,19-Dec-17,2018,8:00p,20,CLE,116,MIL,119,0,0,"18,717",,Dec,Y,-1,1,O,215,Tue,MIL2018,18717,0,29,Milwaukee,KMWC,KMWC43088,KMWC,O,CST,43.11,-88.034,745,36,27,12,38,28,280,12,0,349,SKC,10,0,0,0,0,0,0,0,0,0,30.02,1017.2,47,CLR,Clear,21,3,14,21,-12,16,-6,6,86,55,70,19,2,11,13,7,208,17,84,8.3,1400,274,1675,36,624,0.8,14,30.33,30.01,30.15,1029,1017,1022.6,40,MC,Overcast
KMWC 19/Dec/2018 20,MIL43453,12/19/2018,12,19,2018,19-Dec-18,2019,8:00p,20,NOP,115,MIL,123,0,0,"17,341",,Dec,N,9,-9,O,230,Wed,MIL2019,17341,0,0,Milwaukee,KMWC,KMWC43453,KMWC,O,CST,43.117,-88.017,745,43,39,36,76,40,200,6,0,328,SKC,10,0,0,0,0,0,0,0,0,0,29.69,1005.9,47,CLR,Clear,10,-4,6,10,-19,5,-9,-4,80,51,63,9,1,5,24,16,287,33,31,8.2,1724,174,1898,549,557,0.06,0,30.14,29.64,29.93,1022.5,1005.2,1015.2,46,CLR,Fair
KMWC 19/Feb/2016 20,MIL42419,2/19/2016,2,19,2016,19-Feb-16,2016,8:00p,20,CHA,98,MIL,95,0,0,"16,370",,Feb,N,-1.5,1.5,U,201,Fri,MIL2016,18717,0,27,Milwaukee,KMWC,KMWC42419,KMWC,O,CST,43.11,-88.034,745,43,32,32,66,38,260,29,0,147,CLR,10,0,0,0,0,0,0,0,0,0,29.61,1003.8,46,CLR,Fair,23,10,17,23,-4,19,-6,4,86,37,59,22,8,14,23,15,347,30,44,9.7,1586,174,1760,452,557,0,0,30.45,29.91,30.22,1032,1013.1,1023.7,47,CLR,Clear
KMWC 19/Jan/2015 20,MIL42023,1/19/2015,1,19,2015,19-Jan-15,2015,8:00p,20,TOR,92,MIL,89,0,0,"12,707",,Jan,N,1.5,-1.5,U,197,Mon,MIL2015,18717,0,26,Milwaukee,KMWC,KMWC42023,KMWC,O,CST,43.11,-88.034,745,32,32,27,80,30,0,0,100,13,OVC,10,0,0,0,0,0,0,0,0,0,29.94,1014.7,40,MC,Overcast,57,28,45,57,31,41,30,35,93,45,71,49,31,40,8,3,178,8,94,9,2558,426,2984,82,708,0,0,30.24,30,30.11,1024.3,1015.8,1020.2,50,PC,High Overcast
KMWC 19/Mar/2019 20,MIL43543,3/19/2019,3,19,2019,19-Mar-19,2019,8:00p,20,LAL,101,MIL,115,0,0,"17,879",,Mar,Y,11,-11,U,228.5,Tue,MIL2019,17341,0,0,Milwaukee,KMWC,KMWC43543,KMWC,O,CST,43.117,-88.017,745,39,35,21,49,33,190,6,0,226,CLR,10,0,0,0,0,0,0,0,0,0,30.23,1024.5,47,CLR,Clear,48,28,40,48,26,32,25,28,86,40,65,40,29,35,14,8,239,18,15,10,2132,212,2344,564,589,0,0,30.46,30.19,30.34,1031.8,1022.3,1027.9,46,CLR,Fair
KMWC 19/Nov/2016 21,MIL42693,11/19/2016,11,19,2016,19-Nov-16,2017,8:30p,21,GSW,124,MIL,121,0,0,"18,717",,Nov,Y,-9,9,O,218,Sat,MIL2017,18717,0,28,Milwaukee,KMWC,KMWC42693,KMWC,O,CST,43.11,-88.034,745,28,18,12,51,24,330,13,0,186,CLR,10,0,0,0,0,0,0,0,0,0,30.27,1025.5,46,CLR,Fair,43,28,39,43,31,32,25,28,75,49,66,37,32,35,9,5,108,17,95,10,3055,611,3666,0,800,0,0,30.36,30.26,30.32,1028.9,1024.9,1027.2,40,MC,Overcast
KMWC 19/Nov/2018 20,MIL43423,11/19/2018,11,19,2018,19-Nov-18,2019,8:00p,20,DEN,98,MIL,104,0,0,"17,341",,Nov,Y,5.5,-5.5,U,224,Mon,MIL2019,17341,0,0,Milwaukee,KMWC,KMWC43423,KMWC,O,CST,43.117,-88.017,745,28,21,18,64,25,340,7,100,25,OVC,10,0,0,0,0,0,0,0,0,0,30.1,1019.8,40,MC,Overcast,28,14,21,28,5,21,9,14,86,68,76,26,13,18,14,8,22,18,96,9.3,802,153,953,18,541,0.1,2,30.2,30.14,30.17,1023.5,1021.9,1022.7,40,MC,Overcast
KMWC 19/Oct/2018 21,MIL43392,10/19/2018,10,19,2018,19-Oct-18,2019,8:30p,21,IND,101,MIL,118,0,0,"17,341",,Oct,Y,3.5,-3.5,O,216.5,Fri,MIL2019,17341,0,0,Milwaukee,KMWC,KMWC43392,KMWC,O,CST,43.117,-88.017,745,52,49,43,72,47,270,9,43,396,CLR,10,0,0,0,0,0,0,0,0,0,29.79,1008.7,46,CLR,Fair,45,34,39,45,24,41,32,36,93,81,89,43,31,37,16,8,255,21,93,3.6,768,153,918,0,541,0,0,30.2,30.05,30.11,1023.6,1018,1020.4,40,MC,Overcast
KMWC 20/Apr/2017 20,MIL42845,4/20/2017,4,20,2017,20-Apr-17,2017,8:00p,20,TOR,77,MIL,104,0,0,"18,717",,Apr,Y,2,-2,U,197,Thu,MIL2017,18717,0,28,Milwaukee,KMWC,KMWC42845,KMWC,O,CST,43.11,-88.034,745,52,47,39,62,46,270,17,100,30,OVC,10,0,0,0,0,0,0,0,0,0,29.89,1012,40,MC,Overcast,45,25,35,45,20,25,14,19,74,29,53,34,22,29,18,10,232,25,1,10,2782,278,3060,627,627,0,0,30.3,29.83,30.13,1026.8,1010.8,1021.2,46,CLR,Fair
KMWC 20/Apr/2018 22,MIL43210,4/20/2018,4,20,2018,20-Apr-18,2018,9:30p,22,BOS,92,MIL,116,0,0,"18,717",,Apr,Y,4.5,-4.5,O,206,Fri,MIL2018,18717,0,29,Milwaukee,KMWC,KMWC43210,KMWC,O,CST,43.11,-88.034,745,36,36,23,60,31,0,0,36,365,CLR,10,0,0,0,0,0,0,0,0,0,30.46,1031.5,46,CLR,Fair,30,-2,20,30,3,19,-4,8,78,40,59,26,2,16,14,5,187,17,49,9.6,1466,278,1744,88,627,0,0,30.74,30.17,30.47,1042.2,1022.7,1033,46,CLR,Fair
