Key,ID,FullDate,Start(ET),Favorite,Underdog ATS,Underdog,Total,Covered O/U,O/U,Season,Week,Attendance,Home/Neutral,Home Line,Away Line,Visitor/Neutral,Home Pts,Visitor Pts, Home Covered,Capacity,New Stadium Season,Years in Stadium,Key,Weather Temperature,Dome,
20151213BUFPHI,PHI2015,12/13/15,1:00,PHI,-1,BUF,43,U,48.5,2015,Week 14,69596,PHI,-1,1,BUF,23,20,Y,69796,0,12,20151213BUFPHI,69,0,
20161222NYGPHI,PHI2016,12/22/16,8:25,PHI,-1,NYG,43,O,42.5,2016,Week 16,69596,PHI,-1,1,NYG,24,19,Y,69796,0,13,20161222NYGPHI,41,0,
20061008DALPHI,PHI2006,10/8/06,4:15,PHI,-1,DAL,62,O,43,2006,Week 5,69268,PHI,-1,1,DAL,38,24,Y,69796,0,3,20061008DALPHI,61,0,
20121021CLEIND,IND2012,10/21/12,1:00,IND,-1,CLE,30,U,46.5,2012,Week 7,64560,IND,-1,1,CLE,17,13,Y,67000,0,4,20121021CLEIND,72,DOME,
20061001LACBAL,BAL2006,10/1/06,1:00,BAL,-1,LAC,29,U,33.5,2006,Week 4,70743,BAL,-1,1,LAC,16,13,Y,70107,0,8,20061001LACBAL,61,0,
20140907CINBAL,BAL2014,9/7/14,1:00,BAL,-1,CIN,39,U,43.5,2014,Week 1,70925,BAL,-1,1,CIN,16,23,Y,71008,0,16,20140907CINBAL,78,0,
20131110CINBAL,BAL2013,11/10/13,1:00,BAL,-1,CIN,37,U,44,2013,Week 10,70992,BAL,-1,1,CIN,20,17,Y,71008,0,15,20131110CINBAL,62,0,
20130922HOUBAL,BAL2013,9/22/13,1:00,BAL,-1,HOU,39,U,44.5,2013,Week 3,71168,BAL,-1,1,HOU,30,9,Y,71008,0,15,20130922HOUBAL,73,0,
20110911PITBAL,BAL2011,9/11/11,1:00,BAL,-1,PIT,42,O,37,2011,Week 1,71434,BAL,-1,1,PIT,35,7,Y,71008,0,13,20110911PITBAL,75,Rain,
20110918TBMIN,MIN2011,9/18/11,1:00,MIN,-1,TB,44,O,41,2011,Week 2,62461,MIN,-1,1,TB,20,24,Y,64121,0,29,20110918TBMIN,72,DOME,
20131201CHIMIN,MIN2013,12/1/13,1:00,MIN,-1,CHI,43,U,50,2013,Week 13,64134,MIN,-1,1,CHI,23,20,Y,64121,0,31,20131201CHIMIN,72,DOME,
20111204DENMIN,MIN2011,12/4/11,1:00,MIN,-1,DEN,67,O,37.5,2011,Week 13,62939,MIN,-1,1,DEN,32,35,Y,64121,0,29,20111204DENMIN,72,DOME,
20100913BALNYJ,NYJ2010,9/13/10,7:00,NYJ,-1,BAL,19,U,36,2010,Week 1,78127,NYJ,-1,1,BAL,9,10,N,80242,1,0,20100913BALNYJ,73,Rain,
20121028MIANYJ,NYJ2012,10/28/12,1:00,NYJ,-1,MIA,39,O,38.5,2012,Week 8,79088,NYJ,-1,1,MIA,9,30,Y,82550,0,2,20121028MIANYJ,59,0,
20161205INDNYJ,NYJ2016,12/5/16,8:30,NYJ,-1,IND,51,O,48.5,2016,Week 13,78160,NYJ,-1,1,IND,10,41,Y,82550,0,6,20161205INDNYJ,43,0,
20141228PHINYG,NYG2014,12/28/14,1:00,NYG,-1,PHI,60,O,52,2014,Week 17,79150,NYG,-1,1,PHI,26,34,Y,82550,0,4,20141228PHINYG,51,0,
20140921HOUNYG,NYG2014,9/21/14,1:00,NYG,-1,HOU,47,O,41.5,2014,Week 3,77462,NYG,-1,1,HOU,30,17,Y,82550,0,4,20140921HOUNYG,76,Fog,
20120910LACOAK,OAK2012,9/10/12,10:15,OAK,-1,LAC,36,U,47.5,2012,Week 1,61896,OAK,-1,1,LAC,14,22,Y,63132,0,46,20120910LACOAK,67,Fog,
20131103PHIOAK,OAK2013,11/3/13,4:05,OAK,-1,PHI,69,O,45.5,2013,Week 9,51751,OAK,-1,1,PHI,20,49,Y,53286,0,47,20131103PHIOAK,62,0,
20161106DENOAK,OAK2016,11/6/16,8:30,OAK,-1,DEN,50,O,44.5,2016,Week 9,54957,OAK,-1,1,DEN,30,20,Y,56057,0,50,20161106DENOAK,67,0,
20110925SFCIN,CIN2011,9/25/11,1:00,CIN,-1,SF,21,U,38,2011,Week 3,43363,CIN,-1,1,SF,8,13,Y,65515,0,11,20110925SFCIN,75,0,
20080928CLECIN,CIN2008,9/28/08,1:00,CIN,-1,CLE,32,U,42,2008,Week 4,65541,CIN,-1,1,CLE,12,20,Y,65515,0,8,20080928CLECIN,68,0,
20151213PITCIN,CIN2015,12/13/15,1:00,CIN,-1,PIT,53,O,48.5,2015,Week 14,65564,CIN,-1,1,PIT,20,33,Y,65515,0,15,20151213PITCIN,65,0,
20090920BALLAC,LAC2009,9/20/09,4:15,LAC,-1,BAL,57,O,41,2009,Week 2,66882,LAC,-1,1,BAL,26,31,Y,70561,0,42,20090920BALLAC,81,0,
20151220MIALAC,LAC2015,12/20/15,4:25,LAC,-1,MIA,44,U,47,2015,Week 15,66676,LAC,-1,1,MIA,30,14,Y,70561,0,48,20151220MIALAC,60,0,
20091115PHILAC,LAC2009,11/15/09,4:15,LAC,-1,PHI,54,O,47,2009,Week 10,68879,LAC,-1,1,PHI,31,23,Y,70561,0,42,20091115PHILAC,70,0,
20111204TENBUF,BUF2011,12/4/11,1:00,BUF,-1,TEN,40,U,43.5,2011,Week 13,56463,BUF,-1,1,TEN,17,23,Y,73079,0,38,20111204TENBUF,58,0,
20131222MIABUF,BUF2013,12/22/13,1:00,BUF,-1,MIA,19,U,42,2013,Week 16,54305,BUF,-1,1,MIA,19,0,Y,73079,0,40,20131222MIABUF,41,Rain | Fog,
20061217MIABUF,BUF2006,12/17/06,1:00,BUF,-1,MIA,21,U,34,2006,Week 15,71011,BUF,-1,1,MIA,21,0,Y,73967,0,33,20061217MIABUF,46,0,
20140914MIABUF,BUF2014,9/14/14,1:00,BUF,-1,MIA,39,U,43,2014,Week 2,69954,BUF,-1,1,MIA,29,10,Y,71857,0,41,20140914MIABUF,61,0,
20150920NEBUF,BUF2015,9/20/15,1:00,BUF,-1,NE,72,O,44.5,2015,Week 2,70858,BUF,-1,1,NE,32,40,Y,71870,0,42,20150920NEBUF,62,0,
20061105NOTB,TBB2006,11/5/06,1:00,TB,-1,NO,45,O,37.5,2006,Week 9,65561,TB,-1,1,NO,14,31,Y,65657,0,8,20061105NOTB,72,0,
20110925ATLTB,TBB2011,9/25/11,4:15,TB,-1,ATL,29,U,45,2011,Week 3,46995,TB,-1,1,ATL,16,13,Y,65856,0,13,20110925ATLTB,89,0,
20151011JAXTB,TBB2015,10/11/15,1:00,TB,-1,JAX,69,O,41.5,2015,Week 5,58490,TB,-1,1,JAX,38,31,Y,65890,0,17,20151011JAXTB,83,0,
20160918KCHOU,HOU2016,9/18/16,1:00,HOU,-1,KC,31,U,42,2016,Week 2,71890,HOU,-1,1,KC,19,12,Y,71795,0,14,20160918KCHOU,89,0,
20061210TENHOU,HOU2006,12/10/06,1:00,HOU,-1,TEN,46,O,42.5,2006,Week 14,70760,HOU,-1,1,TEN,20,26,Y,71054,0,4,20061210TENHOU,72,DOME,
20161030DETHOU,HOU2016,10/30/16,1:00,HOU,-1,DET,33,U,46.5,2016,Week 8,71882,HOU,-1,1,DET,20,13,Y,71795,0,14,20161030DETHOU,80,0,
20121111HOUCHI,CHI2012,11/11/12,8:30,CHI,-1,HOU,19,U,37.5,2012,Week 10,62410,CHI,-1,1,HOU,6,13,Y,61500,0,41,20121111HOUCHI,54,Fog,
20071230NOCHI,CHI2007,12/30/07,1:00,CHI,-1,NO,58,O,41.5,2007,Week 17,62064,CHI,-1,1,NO,33,25,Y,61500,0,36,20071230NOCHI,26,0,
20071125DENCHI,CHI2007,11/25/07,4:15,CHI,-1,DEN,71,O,42,2007,Week 12,62148,CHI,-1,1,DEN,37,34,Y,61500,0,36,20071125DENCHI,32,0,
20071119TENDEN,DEN2007,11/19/07,8:30,DEN,-1,TEN,54,O,38.5,2007,Week 11,76590,DEN,-1,1,TEN,34,20,Y,76125,0,6,20071119TENDEN,61,0,
20080914LACDEN,DEN2008,9/14/08,4:15,DEN,-1,LAC,77,O,46,2008,Week 2,75915,DEN,-1,1,LAC,39,38,N,76125,0,7,20080914LACDEN,54,0,
20150927BUFMIA,MIA2015,9/27/15,4:25,MIA,-1,BUF,55,O,43.5,2015,Week 3,64869,MIA,-1,1,BUF,14,41,Y,64767,0,28,20150927BUFMIA,80,0,
20101114TENMIA,MIA2010,11/14/10,1:00,MIA,-1,TEN,46,O,43,2010,Week 10,65585,MIA,-1,1,TEN,29,17,Y,75540,0,23,20101114TENMIA,80,0,
20091004BUFMIA,MIA2009,10/4/09,4:05,MIA,-1,BUF,48,O,37,2009,Week 4,65523,MIA,-1,1,BUF,38,10,Y,75540,0,22,20091004BUFMIA,89,0,
20151108LARMIN,MIN2015,11/8/15,1:00,MIN,-1,LAR,39,U,40,2015,Week 9,52406,MIN,-1,1,LAR,21,18,Y,50805,0,1,20151108LARMIN,57,0,
20111106LARARI,ARI2011,11/6/11,4:15,ARI,-1,LAR,32,U,42,2011,Week 9,60628,ARI,-1,1,LAR,19,13,Y,63400,0,5,20111106LARARI,72,DOME,
20071202CLEARI,ARI2007,12/2/07,4:05,ARI,-1,CLE,48,U,52.5,2007,Week 13,64791,ARI,-1,1,CLE,27,21,Y,63400,0,1,20071202CLEARI,72,DOME,
20191020SFWAS,WAS2019,10/20/19,,WAS,-1,SF,9,O,,2019,Week 7,61459,WAS,-1,1,SF,0,9,Y,82000,0,22,20191020SFWAS,43,0,Week 7WAS2019
20171029CARTB,TBB2017,10/29/17,1:00,TB,-1,CAR,20,U,46,2017,Week 8,58545,TB,-1,1,CAR,3,17,Y,65618,0,19,20171029CARTB,78,0,Week 8TB2017
20191222KCCHI,CHI2019,12/22/19,,CHI,-1,KC,29,U,51,2019,Week 16,62213,CHI,-1,1,KC,3,26,Y,61500,0,48,20191222KCCHI,70,0,Week 16CHI2019
20191117NEPHI,PHI2019,11/17/19,,PHI,-1,NE,27,O,,2019,Week 11,69796,PHI,-1,1,NE,10,17,Y,69796,0,16,20191117NEPHI,26,0,Week 11PHI2019
20181014LACCLE,CLE2018,10/14/18,1:00,CLE,-1,LAC,52,O,47,2018,Week 6,67431,CLE,-1,1,LAC,14,38,Y,67895,0,19,20181014LACCLE,70,0,Week 6CLE2018
20171112NYJTB,TBB2017,11/12/17,1:00,TB,-1,NYJ,25,U,44.5,2017,Week 10,57911,TB,-1,1,NYJ,15,10,Y,65618,0,19,20171112NYJTB,51,0,Week 10TB2017
20171008TENMIA,MIA2017,10/8/17,1:00,MIA,-1,TEN,26,U,41.5,2017,Week 5,65135,MIA,-1,1,TEN,16,10,Y,64767,0,30,20171008TENMIA,65,0,Week 5MIA2017
20191013WASMIA,MIA2019,10/13/19,,MIA,-1,WAS,33,O,,2019,Week 6,59808,MIA,-1,1,WAS,16,17,N,64767,0,32,20191013WASMIA,77,0,Week 6MIA2019
20171015LARJAX,JAC2017,10/15/17,4:05,JAX,-1,LAR,44,O,42,2017,Week 6,56232,JAX,-1,1,LAR,17,27,Y,64428,0,22,20171015LARJAX,85,0,Week 6JAX2017
20181104HOUDEN,DEN2018,11/4/18,4:05,DEN,-1,HOU,36,U,46.5,2018,Week 9,76270,DEN,-1,1,HOU,17,19,Y,76125,0,17,20181104HOUDEN,52,0,Week 9DEN2018
20181104LACSEA,SEA2018,11/4/18,4:05,SEA,-1,LAC,42,U,48.5,2018,Week 9,68989,SEA,-1,1,LAC,17,25,Y,68740,0,16,20181104LACSEA,60,0,Week 9SEA2018
20190915SFCIN,CIN2019,9/15/19,1:00,CIN,-1,SF,58,O,46,2019,Week 2,50666,CIN,-1,1,SF,17,41,Y,65515,0,19,20190915SFCIN,88,0,Week 2CIN2019
20190908SFTB,TBB2019,9/8/19,4:25,TB,-1,SF,48,U,51,2019,Week 1,55976,TB,-1,1,SF,17,31,Y,65618,0,21,20190908SFTB,55,0,Week 1TB2019
20181125CLECIN,CIN2018,11/25/18,1:00,CIN,-1,CLE,55,O,46.5,2018,Week 12,56122,CIN,-1,1,CLE,20,35,Y,65515,0,18,20181125CLECIN,81,0,Week 12CIN2018
20191215HOUTEN,TEN2019,12/15/19,,TEN,-1,HOU,45,O,,2019,Week 15,65265,TEN,-1,1,HOU,21,24,Y,69143,0,20,20191215HOUTEN,59,0,Week 15TEN2019
201711OAKDEN,DEN2016,1/1/17,4:25,DEN,-1,OAK,30,U,40,2016,Week 17,76836,DEN,-1,1,OAK,24,6,Y,76125,0,15,201711OAKDEN,72,0,Week 17DEN2016
2019113CLEDEN,DEN2019,11/3/19,,DEN,-1,CLE,43,O,,2019,Week 9,76743,DEN,-1,1,CLE,24,19,Y,76125,0,18,2019113CLEDEN,87,0,Week 9DEN2019
20191020NOCHI,CHI2019,10/20/19,,CHI,-1,NO,61,O,,2019,Week 7,62306,CHI,-1,1,NO,25,36,Y,61500,0,48,20191020NOCHI,88,0,Week 7CHI2019
20180924PITTB,TBB2018,9/24/18,8:15,TB,-1,PIT,57,O,55.5,2018,Week 3,62571,TB,-1,1,PIT,27,30,Y,65618,0,20,20180924PITTB,54,0,Week 3TB2018
20191013SEACLE,CLE2019,10/13/19,,CLE,-1,SEA,60,O,47.5,2019,Week 6,67431,CLE,-1,1,SEA,28,32,Y,67895,0,20,20191013SEACLE,69,0,Week 6CLE2019
20181007GBDET,DET2018,10/7/18,1:00,DET,-1,GB,54,O,50.5,2018,Week 5,63405,DET,-1,1,GB,31,23,Y,65000,0,16,20181007GBDET,28,0,Week 5DET2018
201112BUFNYJ,NYJ2010,1/2/11,1:00,NYJ,-1,BUF,45,O,38,2010,Week 17,79019,NYJ,-1,1,BUF,38,7,Y,80242,1,0,201112BUFNYJ,53,0,Week 17NYJ2010
20141116SEAKC,KCC2014,11/16/14,1:00,SEA,-1,KC,44,O,43.5,2014,Week 11,76463,KC,1,-1,SEA,24,20,Y,76416,0,42,20141116SEAKC,21,0,
20121118TBCAR,CAR2012,11/18/12,1:00,TB,-1,CAR,48,O,47,2012,Week 11,72603,CAR,1,-1,TB,21,27,Y,73778,0,16,20121118TBCAR,55,0,
20091206SFSEA,SEA2009,12/6/09,4:15,SF,-1,SEA,37,U,41.5,2009,Week 13,67761,SEA,1,-1,SF,20,17,Y,68740,0,7,20091206SFSEA,35,0,
20151126CARDAL,DAL2015,11/26/15,4:30,CAR,-1,DAL,47,O,44.5,2015,Week 12,90909,DAL,1,-1,CAR,14,33,Y,105000,0,6,20151126CARDAL,68,DOME,
20160911NYGDAL,DAL2016,9/11/16,4:25,NYG,-1,DAL,39,U,47.5,2016,Week 1,92867,DAL,1,-1,NYG,19,20,N,105000,0,7,20160911NYGDAL,72,DOME,
20110911TENJAX,JAC2011,9/11/11,1:00,TEN,-1,JAX,30,U,38,2011,Week 1,61619,JAX,1,-1,TEN,16,14,Y,67246,0,16,20110911TENJAX,90,0,
20061210INDJAX,JAC2006,12/10/06,1:00,IND,-1,JAX,61,O,44,2006,Week 14,67164,JAX,1,-1,IND,44,17,Y,67164,0,11,20061210INDJAX,56,0,
20061203ATLWAS,WAS2006,12/3/06,1:00,ATL,-1,WAS,38,U,38.5,2006,Week 13,86436,WAS,1,-1,ATL,14,24,Y,91665,0,9,20061203ATLWAS,40,0,
20130922DETWAS,WAS2013,9/22/13,1:00,DET,-1,WAS,47,U,49,2013,Week 3,80111,WAS,1,-1,DET,20,27,Y,79000,0,16,20130922DETWAS,72,0,
20110911NYGWAS,WAS2011,9/11/11,4:15,NYG,-1,WAS,42,O,40,2011,Week 1,80121,WAS,1,-1,NYG,28,14,Y,83000,0,14,20110911NYGWAS,87,0,
20131020CHIWAS,WAS2013,10/20/13,1:00,CHI,-1,WAS,86,O,48.5,2013,Week 7,83147,WAS,1,-1,CHI,45,41,Y,79000,0,16,20131020CHIWAS,62,0,
20151115NOWAS,WAS2015,11/15/15,1:00,NO,-1,WAS,61,O,52,2015,Week 10,75086,WAS,1,-1,NO,47,14,Y,82000,0,18,20151115NOWAS,62,0,
20121125PITCLE,CLE2012,11/25/12,1:00,PIT,-1,CLE,34,O,33.5,2012,Week 12,69661,CLE,1,-1,PIT,20,14,Y,73200,0,13,20121125PITCLE,38,0,
20150920TENCLE,CLE2015,9/20/15,1:00,TEN,-1,CLE,42,O,41,2015,Week 2,67431,CLE,1,-1,TEN,28,14,Y,67431,0,16,20150920TENCLE,66,0,
20131215CHICLE,CLE2013,12/15/13,1:00,CHI,-1,CLE,69,O,44,2013,Week 15,71513,CLE,1,-1,CHI,31,38,Y,73200,0,14,20131215CHICLE,25,Snow,
20161023WASDET,DET2016,10/23/16,1:00,WAS,-1,DET,37,U,50,2016,Week 7,60461,DET,1,-1,WAS,20,17,Y,65000,0,14,20161023WASDET,72,DOME,
20080914NENYJ,NYJ2008,9/14/08,4:15,NE,-1,NYJ,29,U,37.5,2008,Week 2,78554,NYJ,1,-1,NE,10,19,Y,80242,0,24,20080914NENYJ,77,0,
20091213PHINYG,NYG2009,12/13/09,8:20,PHI,-1,NYG,83,O,43,2009,Week 14,78780,NYG,1,-1,PHI,38,45,Y,80242,0,33,20091213PHINYG,42,Rain | Fog,
20131124DENNE,NEP2013,11/24/13,8:30,DEN,-1,NE,65,O,54,2013,Week 12,68756,NE,1,-1,DEN,34,31,Y,68756,0,11,20131124DENNE,23,0,
20100912ATLPIT,PIT2010,9/12/10,1:00,ATL,-1,PIT,24,U,39,2010,Week 1,63609,PIT,1,-1,ATL,15,9,Y,65050,0,9,20100912ATLPIT,65,0,
20070930GBMIN,MIN2007,9/30/07,1:00,GB,-1,MIN,39,O,38,2007,Week 4,63779,MIN,1,-1,GB,16,23,Y,64121,0,25,20070930GBMIN,72,DOME,
20071028PHIMIN,MIN2007,10/28/07,1:00,PHI,-1,MIN,39,O,37.5,2007,Week 8,63019,MIN,1,-1,PHI,16,23,Y,64121,0,25,20071028PHIMIN,72,DOME,
20131110PHIGB,GBP2013,11/10/13,1:00,PHI,-1,GB,40,U,47,2013,Week 10,78011,GB,1,-1,PHI,13,27,Y,80750,0,56,20131110PHIGB,46,0,
20131222PITGB,GBP2013,12/22/13,4:25,PIT,-1,GB,69,O,44,2013,Week 16,77999,GB,1,-1,PIT,31,38,Y,80750,0,56,20131222PITGB,23,Snow | Fog,
20161120MIALAR,LAR2016,11/20/16,4:05,MIA,-1,LAR,24,U,38.5,2016,Week 11,68756,LAR,1,-1,MIA,10,14,Y,93607,1,0,20161120MIALAR,63,0,
20161030SEANO,NOS2016,10/30/16,1:00,SEA,-1,NO,45,U,50,2016,Week 8,73188,NO,1,-1,SEA,25,20,Y,73208,0,41,20161030SEANO,72,DOME,
20131222NEBAL,BAL2013,12/22/13,4:25,NE,-1,BAL,48,O,45.5,2013,Week 16,71433,BAL,1,-1,NE,7,41,Y,71008,0,15,20131222NEBAL,65,Rain,
20081005TENBAL,BAL2008,10/5/08,1:00,TEN,-1,BAL,23,U,33.5,2008,Week 5,71131,BAL,1,-1,TEN,10,13,Y,71008,0,10,20081005TENBAL,60,0,
20161113LARNYJ,NYJ2016,11/13/16,1:00,LAR,-1,NYJ,15,U,38.5,2016,Week 10,78160,NYJ,1,-1,LAR,6,9,Y,82550,0,6,20161113LARNYJ,55,0,
20161002SEANYJ,NYJ2016,10/2/16,1:00,SEA,-1,NYJ,44,O,40,2016,Week 4,78160,NYJ,1,-1,SEA,17,27,Y,82550,0,6,20161002SEANYJ,61,0,
20131006PHINYG,NYG2013,10/6/13,1:00,PHI,-1,NYG,57,O,54,2013,Week 5,80738,NYG,1,-1,PHI,21,36,Y,82550,0,3,20131006PHINYG,69,Fog,
20160911CINNYJ,NYJ2016,9/11/16,1:00,CIN,-1,NYJ,45,O,42,2016,Week 1,78160,NYJ,1,-1,CIN,22,23,N,82550,0,6,20160911CINNYJ,80,0,
20111023LACNYJ,NYJ2011,10/23/11,1:00,LAC,-1,NYJ,48,O,43.5,2011,Week 7,79088,NYJ,1,-1,LAC,27,21,Y,82550,0,1,20111023LACNYJ,70,0,
20151011BUFTEN,TEN2015,10/11/15,1:00,BUF,-1,TEN,27,U,43,2015,Week 5,65670,TEN,1,-1,BUF,13,14,N,69143,0,16,20151011BUFTEN,72,0,
20121217NYJTEN,TEN2012,12/17/12,8:40,NYJ,-1,TEN,24,U,40.5,2012,Week 15,69143,TEN,1,-1,NYJ,14,10,Y,69143,0,13,20121217NYJTEN,54,0,
20141005CLETEN,TEN2014,10/5/14,1:00,CLE,-1,TEN,57,O,44,2014,Week 5,69143,TEN,1,-1,CLE,28,29,N,69143,0,15,20141005CLETEN,71,0,
20061001CLEOAK,OAK2006,10/1/06,4:15,CLE,-1,OAK,45,O,33.5,2006,Week 4,61426,OAK,1,-1,CLE,21,24,Y,63132,0,40,20061001CLEOAK,61,0,
20101107KCOAK,OAK2010,11/7/10,4:15,KC,-1,OAK,43,O,41,2010,Week 9,61075,OAK,1,-1,KC,23,20,Y,63132,0,44,20101107KCOAK,63,Rain | Fog,
20061112LACCIN,CIN2006,11/12/06,1:00,LAC,-1,CIN,90,O,48,2006,Week 10,65917,CIN,1,-1,LAC,41,49,Y,65515,0,6,20061112LACCIN,39,0,
20121125BALLAC,LAC2012,11/25/12,4:05,BAL,-1,LAC,29,U,47,2012,Week 12,57882,LAC,1,-1,BAL,13,16,Y,70561,0,45,20121125BALLAC,62,Fog,
20111218BALLAC,LAC2011,12/18/11,8:30,BAL,-1,LAC,48,O,45,2011,Week 15,67242,LAC,1,-1,BAL,34,14,Y,70561,0,44,20111218BALLAC,58,0,
20150913INDBUF,BUF2015,9/13/15,1:00,IND,-1,BUF,41,U,44.5,2015,Week 1,70319,BUF,1,-1,IND,27,14,Y,71870,0,42,20150913INDBUF,53,0,
20151115DALTB,TBB2015,11/15/15,1:00,DAL,-1,TB,16,U,43.5,2015,Week 10,64113,TB,1,-1,DAL,10,6,Y,65890,0,17,20151115DALTB,77,0,
20121125ATLTB,TBB2012,11/25/12,1:00,ATL,-1,TB,47,U,51,2012,Week 12,54400,TB,1,-1,ATL,23,24,N,65856,0,14,20121125ATLTB,65,0,
20150913KCHOU,HOU2015,9/13/15,1:00,KC,-1,HOU,47,O,40.5,2015,Week 1,71776,HOU,1,-1,KC,20,27,Y,71795,0,13,20150913KCHOU,83,0,
20131006NOCHI,CHI2013,10/6/13,1:00,NO,-1,CHI,44,U,50.5,2013,Week 5,62361,CHI,1,-1,NO,18,26,Y,61500,0,42,20131006NOCHI,61,0,
20131110DETCHI,CHI2013,11/10/13,1:00,DET,-1,CHI,40,U,52.5,2013,Week 10,62431,CHI,1,-1,DET,19,21,Y,61500,0,42,20131110DETCHI,47,0,
20161204SFCHI,CHI2016,12/4/16,1:00,SF,-1,CHI,32,U,44,2016,Week 13,59782,CHI,1,-1,SF,26,6,Y,61500,0,45,20161204SFCHI,35,Rain,
20101114MINCHI,CHI2010,11/14/10,1:00,MIN,-1,CHI,40,U,40.5,2010,Week 10,62206,CHI,1,-1,MIN,27,13,Y,61500,0,39,20101114MINCHI,44,0,
20071007LACDEN,DEN2007,10/7/07,4:15,LAC,-1,DEN,44,O,43,2007,Week 5,76879,DEN,1,-1,LAC,3,41,Y,76125,0,6,20071007LACDEN,50,0,
20101114KCDEN,DEN2010,11/14/10,4:05,KC,-1,DEN,78,O,44.5,2010,Week 10,75334,DEN,1,-1,KC,49,29,Y,76125,0,9,20101114KCDEN,43,0,
20111023DENMIA,MIA2011,10/23/11,1:00,DEN,-1,MIA,33,U,41.5,2011,Week 7,63800,MIA,1,-1,DEN,15,18,Y,75540,0,24,20111023DENMIA,79,0,
20141026PHIARI,ARI2014,10/26/14,4:05,PHI,-1,ARI,44,U,48,2014,Week 8,61789,ARI,1,-1,PHI,24,20,Y,63400,0,8,20141026PHIARI,72,DOME,
20181018DENARI,ARI2018,10/18/18,8:20,DEN,-1,ARI,55,O,42,2018,Week 7,62359,ARI,1,-1,DEN,10,45,Y,63400,0,12,20181018DENARI,32,0,Week 7ARI2018
2019128LACJAX,JAC2019,12/8/19,,LAC,-1,JAX,55,O,,2019,Week 14,57866,JAX,1,-1,LAC,10,45,Y,67814,0,24,2019128LACJAX,77,0,Week 14JAX2019
20181028WASNYG,NYG2018,10/28/18,1:00,WAS,-1,NYG,33,U,44,2018,Week 8,77537,NYG,1,-1,WAS,13,20,Y,82550,0,8,20181028WASNYG,31,0,Week 8NYG2018
20191110BALCIN,CIN2019,11/10/19,,BAL,-1,CIN,62,O,,2019,Week 10,45918,CIN,1,-1,BAL,13,49,Y,65515,0,19,20191110BALCIN,28,0,Week 10CIN2019
20190915LACDET,DET2019,9/15/19,1:00,LAC,-1,DET,23,U,46.5,2019,Week 2,60158,DET,1,-1,LAC,13,10,Y,65000,0,17,20190915LACDET,71,0,Week 2DET2019
20170910PHIWAS,WAS2017,9/10/17,1:00,PHI,-1,WAS,47,U,49.5,2017,Week 1,78685,WAS,1,-1,PHI,17,30,Y,82000,0,20,20170910PHIWAS,81,0,Week 1WAS2017
2019128BALBUF,BUF2019,12/8/19,,BAL,-1,BUF,41,O,,2019,Week 14,69134,BUF,1,-1,BAL,17,24,Y,71608,0,46,2019128BALBUF,26,0,Week 14BUF2019
20171022DENLAC,LAC2017,10/22/17,4:25,DEN,-1,LAC,21,U,41,2017,Week 7,25388,LAC,1,-1,DEN,21,0,Y,30000,1,0,20171022DENLAC,23,0,Week 7LAC2017
20171210NYJDEN,DEN2017,12/10/17,4:05,NYJ,-1,DEN,23,U,40.5,2017,Week 14,75518,DEN,1,-1,NYJ,23,0,Y,76125,0,16,20171210NYJDEN,53,0,Week 14DEN2017
20181014CARWAS,WAS2018,10/14/18,1:00,CAR,-1,WAS,40,U,44.5,2018,Week 6,60482,WAS,1,-1,CAR,23,17,Y,82000,0,21,20181014CARWAS,88,0,Week 6WAS2018
2019121LACDEN,DEN2019,12/1/19,,LAC,-1,DEN,43,O,,2019,Week 13,74638,DEN,1,-1,LAC,23,20,Y,76125,0,18,2019121LACDEN,44,0,Week 13DEN2019
20190915PHIATL,ATL2019,9/15/19,8:20,PHI,-1,ATL,44,U,53,2019,Week 2,72443,ATL,1,-1,PHI,24,20,Y,71000,0,2,20190915PHIATL,42,0,Week 2ATL2019
20181209CARCLE,CLE2018,12/9/18,1:00,CAR,-1,CLE,46,U,48,2018,Week 14,59392,CLE,1,-1,CAR,26,20,Y,67895,0,19,20181209CARCLE,69,0,Week 14CLE2018
20171112MINWAS,WAS2017,11/12/17,1:00,MIN,-1,WAS,68,O,42.5,2017,Week 10,74476,WAS,1,-1,MIN,30,38,Y,82000,0,20,20171112MINWAS,69,0,Week 10WAS2017
2019103LARSEA,SEA2019,10/3/19,,LAR,-1,SEA,59,O,52.5,2019,Week 5,68988,SEA,1,-1,LAR,30,29,N,68740,0,17,2019103LARSEA,78,0,Week 5SEA2019
20171120ATLSEA,SEA2017,11/20/17,8:30,ATL,-1,SEA,65,O,46,2017,Week 11,69026,SEA,1,-1,ATL,31,34,Y,68740,0,15,20171120ATLSEA,87,0,Week 11SEA2017
20170924CLEIND,IND2017,9/24/17,1:00,CLE,-1,IND,59,O,42,2017,Week 3,63351,IND,1,-1,CLE,31,28,Y,67000,0,9,20170924CLEIND,79,0,Week 3IND2017
20170924TBMIN,MIN2017,9/24/17,1:00,TB,-1,MIN,51,O,41,2017,Week 3,66390,MIN,1,-1,TB,34,17,Y,66655,0,1,20170924TBMIN,84,0,Week 3MIN2017
20180913BALCIN,CIN2018,9/13/18,8:20,BAL,-1,CIN,57,O,43.5,2018,Week 2,50018,CIN,1,-1,BAL,34,23,Y,65515,0,18,20180913BALCIN,65,0,Week 2CIN2018
