FullDate,Month,Day,Year,Season,Start (ET),Visitor/Neutral,Visitor Pts,Home/Neutral,Home Pts,OTGames,Attendance,Notes,Season,Month,Covered Line,Away ATS,Home ATS,CoveredO/U,O/U,Date,Key,Capacity,New Stadium Season,Years in Stadium
4/2/2016,4,2,2016,2016,10:00p,MIA,93,POR,110,,"19,633",,2016,April,Y,6.5,-6.5,U,209,Sat,POR2016,19393,0,20
4/1/2016,4,1,2016,2016,7:30p,BKN,91,NYK,105,,"19,812",,2016,April,Y,6,-6,U,201,Fri,NYK2016,19812,0,47
4/1/2016,4,1,2016,2016,7:30p,DAL,98,DET,89,,"19,031",,2016,April,N,5.5,-5.5,U,205,Fri,DET2016,22076,0,27
4/1/2016,4,1,2016,2016,8:00p,CLE,110,ATL,108,OT,"19,427",,2016,April,N,2.5,-2.5,O,206,Fri,ATL2016,18047,0,16
4/1/2016,4,1,2016,2016,8:00p,ORL,110,MIL,113,,"16,268",,2016,April,Y,2.5,-2.5,O,208.5,Fri,MIL2016,18717,0,27
4/1/2016,4,1,2016,2016,7:00p,PHI,91,CHA,100,,"19,244",,2016,April,N,14,-14,U,209,Fri,CHA2016,19077,0,10
4/1/2016,4,1,2016,2016,10:30p,BOS,109,GSW,106,,"19,596",,2016,April,N,11.5,-11.5,U,221.5,Fri,GSW2016,19596,0,18
3/31/2016,3,31,2016,2016,9:30p,LAC,117,OKC,119,,"18,203",,2016,March,N,16.5,-16.5,O,208.5,Thu,OKC2016,18203,0,7
3/31/2016,3,31,2016,2016,7:00p,ORL,114,IND,94,,"17,234",,2016,March,N,6.5,-6.5,U,210,Thu,IND2016,18165,0,16
3/31/2016,3,31,2016,2016,7:00p,BKN,87,CLE,107,,"20,562",,2016,March,Y,17,-17,U,211.5,Thu,CLE2016,19432,0,21
3/31/2016,3,31,2016,2016,10:00p,BOS,109,POR,116,,"19,393",,2016,March,Y,3,-3,O,213.5,Thu,POR2016,19393,0,20
3/30/2016,3,30,2016,2016,7:30p,ATL,97,TOR,105,,"19,800",,2016,March,Y,1,-1,O,201.5,Wed,TOR2016,19800,0,20
3/30/2016,3,30,2016,2016,8:00p,PHX,94,MIL,105,,"15,733",,2016,March,Y,7.5,-7.5,U,211,Wed,MIL2016,18717,0,27
3/29/2016,3,29,2016,2016,7:00p,CHI,98,IND,96,,"17,050",,2016,March,N,6,-6,U,204.5,Tue,IND2016,18165,0,16
3/29/2016,3,29,2016,2016,7:00p,BKN,105,ORL,139,,"17,536",,2016,March,Y,8,-8,O,209.5,Tue,ORL2016,18846,0,5
3/29/2016,3,29,2016,2016,7:00p,CHA,100,PHI,85,,"14,486",,2016,March,N,-11.5,11.5,U,210,Tue,PHI2016,20478,0,19
3/29/2016,3,29,2016,2016,8:00p,HOU,106,CLE,100,,"20,562",,2016,March,N,2,-2,U,212,Tue,CLE2016,19432,0,21
3/29/2016,3,29,2016,2016,7:30p,OKC,82,DET,88,,"18,201",,2016,March,Y,2,-2,U,214,Tue,DET2016,22076,0,27
3/29/2016,3,29,2016,2016,10:30p,WAS,94,GSW,102,,"19,596",,2016,March,N,12.5,-12.5,U,224.5,Tue,GSW2016,19596,0,18
3/28/2016,3,28,2016,2016,8:00p,ATL,102,CHI,100,,"21,761",,2016,March,Y,-3.5,3.5,U,206,Mon,CHI2016,20917,0,21
3/28/2016,3,28,2016,2016,10:30p,BOS,90,LAC,114,,"19,258",,2016,March,Y,4,-4,U,208,Mon,LAC2016,19060,0,16
3/28/2016,3,28,2016,2016,7:30p,OKC,119,TOR,100,,"19,800",,2016,March,N,-3,3,O,211.5,Mon,TOR2016,19800,0,20
3/28/2016,3,28,2016,2016,7:30p,BKN,99,MIA,110,,"20,003",,2016,March,Y,8.5,-8.5,U,213,Mon,MIA2016,19600,0,16
3/28/2016,3,28,2016,2016,10:00p,SAC,93,POR,105,,"19,393",,2016,March,N,13,-13,U,221,Mon,POR2016,19393,0,20
3/27/2016,3,27,2016,2016,3:30p,DEN,90,LAC,105,,"19,060",,2016,March,Y,8.5,-8.5,U,208.5,Sun,LAC2016,19060,0,16
3/27/2016,3,27,2016,2016,6:00p,HOU,101,IND,104,,"17,165",,2016,March,Y,1.5,-1.5,U,210.5,Sun,IND2016,18165,0,16
3/27/2016,3,27,2016,2016,8:00p,PHI,105,GSW,117,,"19,596",,2016,March,N,21.5,-21.5,U,225.5,Sun,GSW2016,19596,0,18
3/26/2016,3,26,2016,2016,8:30p,CHA,115,MIL,91,,"15,544",,2016,March,N,-3.5,3.5,O,201.5,Sat,MIL2016,18717,0,27
3/26/2016,3,26,2016,2016,7:30p,CLE,107,NYK,93,,"19,812",,2016,March,N,-8.5,8.5,U,202,Sat,NYK2016,19812,0,47
3/26/2016,3,26,2016,2016,6:00p,IND,110,BKN,120,,"16,625",,2016,March,Y,-6,6,O,205.5,Sat,BKN2016,17732,0,3
3/26/2016,3,26,2016,2016,8:00p,SAS,92,OKC,111,,"18,203",,2016,March,Y,12.5,-12.5,U,207,Sat,OKC2016,18203,0,7
3/26/2016,3,26,2016,2016,7:30p,ATL,112,DET,95,,"17,857",,2016,March,N,1.5,-1.5,U,207.5,Sat,DET2016,22076,0,27
3/26/2016,3,26,2016,2016,7:00p,CHI,89,ORL,111,,"18,846",,2016,March,Y,-7,7,U,208,Sat,ORL2016,18846,0,5
3/26/2016,3,26,2016,2016,10:00p,PHI,105,POR,108,,"19,506",,2016,March,N,15,-15,U,218.5,Sat,POR2016,19393,0,20
3/25/2016,3,25,2016,2016,8:00p,MIL,90,ATL,101,,"17,070",,2016,March,Y,8.5,-8.5,U,201,Fri,ATL2016,18047,0,16
3/25/2016,3,25,2016,2016,7:30p,CHA,105,DET,112,,"17,209",,2016,March,Y,2,-2,O,205.5,Fri,DET2016,22076,0,27
3/25/2016,3,25,2016,2016,8:00p,ORL,97,MIA,108,,"19,918",,2016,March,Y,10.5,-10.5,U,209.5,Fri,MIA2016,19600,0,16
3/25/2016,3,25,2016,2016,7:00p,MIN,132,WAS,129,2OT,"20,356",,2016,March,N,8.5,-8.5,O,217.5,Fri,WAS2016,20356,0,18
3/25/2016,3,25,2016,2016,10:30p,DAL,120,GSW,128,,"19,596",,2016,March,N,16,-16,O,221,Fri,GSW2016,19596,0,18
3/24/2016,3,24,2016,2016,8:00p,UTA,91,OKC,113,,"18,203",,2016,March,Y,9.5,-9.5,O,199,Thu,OKC2016,18203,0,7
3/24/2016,3,24,2016,2016,7:30p,CHI,94,NYK,106,,"19,812",,2016,March,Y,-3.5,3.5,U,203,Thu,NYK2016,19812,0,47
3/24/2016,3,24,2016,2016,7:00p,NOP,84,IND,92,,"17,517",,2016,March,N,14.5,-14.5,U,205,Thu,IND2016,18165,0,16
3/24/2016,3,24,2016,2016,7:30p,CLE,95,BKN,104,,"17,732",,2016,March,Y,-9.5,9.5,U,209,Thu,BKN2016,17732,0,3
3/24/2016,3,24,2016,2016,10:30p,POR,94,LAC,96,,"19,359",,2016,March,N,5,-5,U,214,Thu,LAC2016,19060,0,16
3/23/2016,3,23,2016,2016,8:00p,NYK,115,CHI,107,,"21,788",,2016,March,N,9,-9,O,202,Wed,CHI2016,20917,0,21
3/23/2016,3,23,2016,2016,7:30p,ORL,102,DET,118,,"16,609",,2016,March,Y,6,-6,O,204.5,Wed,DET2016,22076,0,27
3/23/2016,3,23,2016,2016,7:30p,TOR,79,BOS,91,,"18,624",,2016,March,Y,3.5,-3.5,U,206,Wed,BOS2016,18624,0,20
3/23/2016,3,23,2016,2016,7:00p,MIL,104,CLE,113,,"20,562",,2016,March,N,11,-11,O,207,Wed,CLE2016,19432,0,21
3/23/2016,3,23,2016,2016,7:00p,ATL,122,WAS,101,,"18,807",,2016,March,N,1,-1,O,207.5,Wed,WAS2016,20356,0,18
3/23/2016,3,23,2016,2016,10:00p,DAL,103,POR,109,,"19,819",,2016,March,N,6.5,-6.5,U,213,Wed,POR2016,19393,0,20
3/23/2016,3,23,2016,2016,10:30p,LAC,98,GSW,114,,"19,596",,2016,March,Y,10.5,-10.5,U,222.5,Wed,GSW2016,19596,0,18
3/22/2016,3,22,2016,2016,7:30p,CHA,105,BKN,100,,"15,739",,2016,March,Y,-6,6,U,207,Tue,BKN2016,17732,0,3
3/22/2016,3,22,2016,2016,8:00p,HOU,107,OKC,111,,"18,203",,2016,March,N,9,-9,U,226,Tue,OKC2016,18203,0,7
3/21/2016,3,21,2016,2016,7:00p,SAS,88,CHA,91,,"18,260",,2016,March,Y,-6,6,U,195.5,Mon,CHA2016,19077,0,10
3/21/2016,3,21,2016,2016,7:30p,MIL,91,DET,92,,"13,577",,2016,March,N,7.5,-7.5,U,206.5,Mon,DET2016,22076,0,27
3/21/2016,3,21,2016,2016,8:00p,WAS,117,ATL,102,,"15,729",,2016,March,N,6.5,-6.5,O,208.5,Mon,ATL2016,18047,0,16
3/21/2016,3,21,2016,2016,7:00p,PHI,75,IND,91,,"16,155",,2016,March,Y,15,-15,U,211,Mon,IND2016,18165,0,16
3/21/2016,3,21,2016,2016,7:00p,DEN,91,CLE,124,,"20,562",,2016,March,Y,11.5,-11.5,O,213.5,Mon,CLE2016,19432,0,21
3/21/2016,3,21,2016,2016,7:30p,ORL,96,BOS,107,,"18,624",,2016,March,Y,8.5,-8.5,U,217,Mon,BOS2016,18624,0,20
3/21/2016,3,21,2016,2016,8:00p,SAC,102,CHI,109,,"21,531",,2016,March,N,8,-8,U,219,Mon,CHI2016,20917,0,21
3/20/2016,3,20,2016,2016,7:00p,UTA,94,MIL,85,,"14,124",,2016,March,N,-1.5,1.5,U,189,Sun,MIL2016,18717,0,27
3/20/2016,3,20,2016,2016,4:30p,ORL,100,TOR,105,,"19,800",,2016,March,N,9.5,-9.5,U,210,Sun,TOR2016,19800,0,20
3/20/2016,3,20,2016,2016,7:30p,SAC,88,NYK,80,,"19,812",,2016,March,N,-5,5,U,212.5,Sun,NYK2016,19812,0,47
3/20/2016,3,20,2016,2016,6:00p,BOS,120,PHI,105,,"15,103",,2016,March,N,-12,12,O,214,Sun,PHI2016,20478,0,19
3/19/2016,3,19,2016,2016,8:00p,UTA,85,CHI,92,,"21,856",,2016,March,Y,1,-1,U,195,Sat,CHI2016,20917,0,21
3/19/2016,3,19,2016,2016,7:30p,CLE,101,MIA,122,,"19,737",,2016,March,Y,-4,4,O,206,Sat,MIA2016,19600,0,16
3/19/2016,3,19,2016,2016,7:00p,NYK,89,WAS,99,,"20,356",,2016,March,Y,8,-8,U,206.5,Sat,WAS2016,20356,0,18
3/19/2016,3,19,2016,2016,7:00p,OKC,115,IND,111,,"18,165",,2016,March,N,-3.5,3.5,O,211,Sat,IND2016,18165,0,16
3/19/2016,3,19,2016,2016,7:00p,BKN,103,DET,115,,"17,559",,2016,March,Y,8,-8,O,211.5,Sat,DET2016,22076,0,27
3/19/2016,3,19,2016,2016,6:00p,DEN,101,CHA,93,,"19,271",,2016,March,N,9,-9,U,213,Sat,CHA2016,19077,0,10
3/19/2016,3,19,2016,2016,7:30p,HOU,97,ATL,109,,"18,067",,2016,March,Y,6.5,-6.5,U,215,Sat,ATL2016,18047,0,16
3/18/2016,3,18,2016,2016,7:30p,BOS,91,TOR,105,,"19,800",,2016,March,Y,1.5,-1.5,U,208.5,Fri,TOR2016,19800,0,20
3/18/2016,3,18,2016,2016,7:00p,CLE,109,ORL,103,,"18,046",,2016,March,Y,-10,10,O,211.5,Fri,ORL2016,18846,0,5
3/18/2016,3,18,2016,2016,7:30p,SAC,108,DET,115,,"15,982",,2016,March,P,7,-7,O,218,Fri,DET2016,22076,0,27
3/18/2016,3,18,2016,2016,7:00p,OKC,111,PHI,97,,"20,388",,2016,March,Y,-15.5,15.5,U,219.5,Fri,PHI2016,20478,0,19
3/17/2016,3,17,2016,2016,8:00p,MEM,86,MIL,96,,"11,740",,2016,March,N,11,-11,U,201,Thu,MIL2016,18717,0,27
3/17/2016,3,17,2016,2016,7:00p,TOR,101,IND,94,OT,"15,104",,2016,March,N,1.5,-1.5,U,203.5,Thu,IND2016,18165,0,16
3/17/2016,3,17,2016,2016,7:30p,CHA,109,MIA,106,,"19,848",,2016,March,N,4.5,-4.5,O,208,Thu,MIA2016,19600,0,16
3/17/2016,3,17,2016,2016,8:00p,DEN,98,ATL,116,,"14,383",,2016,March,Y,7.5,-7.5,O,210,Thu,ATL2016,18047,0,16
3/17/2016,3,17,2016,2016,8:00p,BKN,102,CHI,118,,"21,513",,2016,March,Y,7,-7,O,213,Thu,CHI2016,20917,0,21
3/17/2016,3,17,2016,2016,7:00p,WAS,99,PHI,94,,"10,521",,2016,March,Y,-9,9,U,214.5,Thu,PHI2016,20478,0,19
3/16/2016,3,16,2016,2016,7:30p,ATL,118,DET,114,,"14,121",,2016,March,N,-1,1,O,199.5,Wed,DET2016,22076,0,27
3/16/2016,3,16,2016,2016,7:00p,DAL,98,CLE,99,,"20,562",,2016,March,N,5.5,-5.5,U,206.5,Wed,CLE2016,19432,0,21
3/16/2016,3,16,2016,2016,7:00p,ORL,99,CHA,107,,"16,148",,2016,March,N,10,-10,U,212,Wed,CHA2016,19077,0,10
3/16/2016,3,16,2016,2016,7:00p,CHI,96,WAS,117,,"19,556",,2016,March,Y,5,-5,U,213.5,Wed,WAS2016,20356,0,18
3/16/2016,3,16,2016,2016,10:30p,NYK,85,GSW,121,,"19,596",,2016,March,Y,15,-15,U,219.5,Wed,GSW2016,19596,0,18
3/16/2016,3,16,2016,2016,7:00p,OKC,130,BOS,109,,"18,624",,2016,March,N,-5,5,O,220.5,Wed,BOS2016,18624,0,20
3/15/2016,3,15,2016,2016,8:00p,TOR,107,MIL,89,,"13,522",,2016,March,N,-2.5,2.5,U,206.5,Tue,MIL2016,18717,0,27
3/15/2016,3,15,2016,2016,7:00p,BOS,98,IND,103,,"17,118",,2016,March,Y,2.5,-2.5,U,209.5,Tue,IND2016,18165,0,16
3/15/2016,3,15,2016,2016,7:30p,PHI,114,BKN,131,,"14,560",,2016,March,Y,7,-7,O,212.5,Tue,BKN2016,17732,0,3
3/15/2016,3,15,2016,2016,7:00p,DEN,110,ORL,116,,"16,988",,2016,March,Y,3.5,-3.5,O,215.5,Tue,ORL2016,18846,0,5
3/14/2016,3,14,2016,2016,7:30p,CHI,109,TOR,107,,"19,800",,2016,March,N,9.5,-9.5,O,205.5,Mon,TOR2016,19800,0,20
3/14/2016,3,14,2016,2016,7:30p,DEN,119,MIA,124,,"19,744",,2016,March,N,7,-7,O,209,Mon,MIA2016,19600,0,16
3/14/2016,3,14,2016,2016,7:00p,DAL,107,CHA,96,,"15,686",,2016,March,N,5.5,-5.5,U,209.5,Mon,CHA2016,19077,0,10
3/14/2016,3,14,2016,2016,8:00p,DET,81,WAS,124,,"18,042",,2016,March,Y,2,-2,U,210,Mon,WAS2016,20356,0,18
3/14/2016,3,14,2016,2016,8:00p,POR,94,OKC,128,,"18,203",,2016,March,Y,7.5,-7.5,O,217,Mon,OKC2016,18203,0,7
3/14/2016,3,14,2016,2016,10:30p,NOP,107,GSW,125,,"19,596",,2016,March,Y,15.5,-15.5,O,230,Mon,GSW2016,19596,0,18
3/13/2016,3,13,2016,2016,6:00p,IND,75,ATL,104,,"17,066",,2016,March,Y,5,-5,U,198,Sun,ATL2016,18047,0,16
3/13/2016,3,13,2016,2016,3:30p,CLE,114,LAC,90,,"19,342",,2016,March,N,-2,2,U,207.5,Sun,LAC2016,19060,0,16
3/13/2016,3,13,2016,2016,8:00p,MIL,109,BKN,100,,"15,241",,2016,March,N,-1.5,1.5,O,208,Sun,BKN2016,17732,0,3
3/12/2016,3,12,2016,2016,7:30p,MEM,83,ATL,95,,"17,515",,2016,March,N,14,-14,U,193.5,Sat,ATL2016,18047,0,16
3/12/2016,3,12,2016,2016,7:00p,MIA,104,TOR,112,OT,"19,800",,2016,March,Y,6.5,-6.5,O,203,Sat,TOR2016,19800,0,20
3/12/2016,3,12,2016,2016,7:00p,DET,125,PHI,111,,"16,087",,2016,March,N,-11,11,O,206,Sat,PHI2016,20478,0,19
3/12/2016,3,12,2016,2016,7:30p,NOP,92,MIL,103,,"16,518",,2016,March,Y,6.5,-6.5,U,211.5,Sat,MIL2016,18717,0,27
3/12/2016,3,12,2016,2016,7:00p,HOU,109,CHA,125,,"19,303",,2016,March,Y,5.5,-5.5,O,215,Sat,CHA2016,19077,0,10
3/12/2016,3,12,2016,2016,10:30p,ORL,84,POR,121,,"19,452",,2016,March,Y,8.5,-8.5,U,215.5,Sat,POR2016,19393,0,20
3/12/2016,3,12,2016,2016,10:30p,PHX,116,GSW,123,,"19,596",,2016,March,N,18.5,-18.5,O,228,Sat,GSW2016,19596,0,18
3/11/2016,3,11,2016,2016,8:00p,MIA,118,CHI,96,,"22,067",,2016,March,N,-4,4,O,199.5,Fri,CHI2016,20917,0,21
3/11/2016,3,11,2016,2016,7:00p,DET,103,CHA,118,,"18,189",,2016,March,Y,4,-4,O,202.5,Fri,CHA2016,19077,0,10
3/11/2016,3,11,2016,2016,10:30p,NYK,94,LAC,101,,"19,175",,2016,March,N,10.5,-10.5,U,205,Fri,LAC2016,19060,0,16
3/11/2016,3,11,2016,2016,7:00p,BKN,89,PHI,95,,"14,128",,2016,March,Y,-2,2,U,209,Fri,PHI2016,20478,0,19
3/11/2016,3,11,2016,2016,8:00p,MIN,99,OKC,96,,"18,203",,2016,March,N,12,-12,U,223.5,Fri,OKC2016,18203,0,7
3/11/2016,3,11,2016,2016,7:30p,HOU,102,BOS,98,,"18,624",,2016,March,N,4.5,-4.5,U,224.5,Fri,BOS2016,18624,0,20
3/11/2016,3,11,2016,2016,10:30p,POR,112,GSW,128,,"19,596",,2016,March,Y,13.5,-13.5,O,228,Fri,GSW2016,19596,0,18
3/10/2016,3,10,2016,2016,7:30p,ATL,96,TOR,104,,"19,800",,2016,March,Y,3.5,-3.5,U,201,Thu,TOR2016,19800,0,20
3/9/2016,3,9,2016,2016,8:00p,MIA,108,MIL,114,,"15,005",,2016,March,Y,-3.5,3.5,O,199,Wed,MIL2016,18717,0,27
3/9/2016,3,9,2016,2016,10:30p,UTA,94,GSW,115,,"19,596",,2016,March,Y,14,-14,P,209,Wed,GSW2016,19596,0,18
3/9/2016,3,9,2016,2016,7:00p,NOP,113,CHA,122,,"16,335",,2016,March,Y,8.5,-8.5,O,209,Wed,CHA2016,19077,0,10
3/9/2016,3,9,2016,2016,7:00p,MEM,96,BOS,116,,"17,790",,2016,March,Y,11.5,-11.5,O,210.5,Wed,BOS2016,18624,0,20
3/9/2016,3,9,2016,2016,9:30p,LAC,108,OKC,120,,"18,203",,2016,March,Y,6,-6,O,215,Wed,OKC2016,18203,0,7
3/9/2016,3,9,2016,2016,7:00p,HOU,118,PHI,104,,"15,237",,2016,March,N,-9.5,9.5,O,221,Wed,PHI2016,20478,0,19
3/8/2016,3,8,2016,2016,7:30p,BKN,99,TOR,104,,"19,800",,2016,March,N,12.5,-12.5,U,208.5,Tue,TOR2016,19800,0,20
3/8/2016,3,8,2016,2016,10:00p,WAS,109,POR,116,OT,"19,393",,2016,March,Y,5.5,-5.5,O,213.5,Tue,POR2016,19393,0,20
3/7/2016,3,7,2016,2016,7:00p,SAS,91,IND,99,,"16,742",,2016,March,Y,-6.5,6.5,U,195,Mon,IND2016,18165,0,16
3/7/2016,3,7,2016,2016,7:00p,MEM,106,CLE,103,,"20,562",,2016,March,N,14.5,-14.5,O,200,Mon,CLE2016,19432,0,21
3/7/2016,3,7,2016,2016,8:00p,MIL,90,CHI,100,,"21,672",,2016,March,Y,5.5,-5.5,U,212,Mon,CHI2016,20917,0,21
3/7/2016,3,7,2016,2016,7:00p,MIN,103,CHA,108,,"15,912",,2016,March,N,10,-10,U,215,Mon,CHA2016,19077,0,10
3/7/2016,3,7,2016,2016,10:30p,ORL,113,GSW,119,,"19,596",,2016,March,N,16,-16,O,225,Mon,GSW2016,19596,0,18
3/6/2016,3,6,2016,2016,6:00p,POR,103,DET,123,,"18,386",,2016,March,Y,-1.5,1.5,O,207.5,Sun,DET2016,22076,0,27
3/6/2016,3,6,2016,2016,6:00p,PHI,98,MIA,103,,"19,820",,2016,March,N,14,-14,U,210.5,Sun,MIA2016,19600,0,16
3/6/2016,3,6,2016,2016,6:30p,HOU,113,TOR,107,,"19,800",,2016,March,N,8,-8,O,214.5,Sun,TOR2016,19800,0,20
3/6/2016,3,6,2016,2016,3:30p,OKC,104,MIL,96,,"16,565",,2016,March,N,-7.5,7.5,U,218.5,Sun,MIL2016,18717,0,27
3/5/2016,3,5,2016,2016,7:00p,DET,89,NYK,102,,"19,812",,2016,March,Y,-7,7,U,200,Sat,NYK2016,19812,0,47
3/5/2016,3,5,2016,2016,10:30p,ATL,107,LAC,97,,"19,236",,2016,March,N,5.5,-5.5,O,201,Sat,LAC2016,19060,0,16
3/5/2016,3,5,2016,2016,7:00p,IND,100,WAS,99,,"20,356",,2016,March,N,2,-2,U,206.5,Sat,WAS2016,20356,0,18
3/5/2016,3,5,2016,2016,7:00p,BOS,103,CLE,120,,"20,562",,2016,March,Y,8,-8,O,210.5,Sat,CLE2016,19432,0,21
3/5/2016,3,5,2016,2016,8:30p,HOU,100,CHI,108,,"22,203",,2016,March,Y,1.5,-1.5,U,215,Sat,CHI2016,20917,0,21
3/4/2016,3,4,2016,2016,7:00p,IND,101,CHA,108,,"19,099",,2016,March,Y,3,-3,O,202,Fri,CHA2016,19077,0,10
3/4/2016,3,4,2016,2016,7:30p,POR,115,TOR,117,,"19,800",,2016,March,N,6,-6,O,207.5,Fri,TOR2016,19800,0,20
3/4/2016,3,4,2016,2016,7:00p,MIA,112,PHI,102,,"17,610",,2016,March,N,-9.5,9.5,O,209,Fri,PHI2016,20478,0,19
3/4/2016,3,4,2016,2016,7:30p,NYK,104,BOS,105,,"18,624",,2016,March,N,10,-10,U,210,Fri,BOS2016,18624,0,20
3/4/2016,3,4,2016,2016,8:00p,WAS,83,CLE,108,,"20,562",,2016,March,Y,8.5,-8.5,U,211,Fri,CLE2016,19432,0,21
3/4/2016,3,4,2016,2016,8:00p,MIN,101,MIL,116,,"16,366",,2016,March,Y,5,-5,O,215,Fri,MIL2016,18717,0,27
3/4/2016,3,4,2016,2016,7:00p,PHX,102,ORL,84,,"17,546",,2016,March,N,12.5,-12.5,U,216.5,Fri,ORL2016,18846,0,5
3/3/2016,3,3,2016,2016,7:30p,PHX,92,MIA,108,,"19,600",,2016,March,Y,14,-14,U,209,Thu,MIA2016,19600,0,16
3/3/2016,3,3,2016,2016,10:30p,OKC,106,GSW,121,,"19,596",,2016,March,Y,7.5,-7.5,U,230.5,Thu,GSW2016,19596,0,18
3/2/2016,3,2,2016,2016,7:30p,UTA,94,TOR,104,,"19,800",,2016,March,Y,5,-5,O,193,Wed,TOR2016,19800,0,20
3/2/2016,3,2,2016,2016,8:00p,IND,104,MIL,99,,"14,263",,2016,March,N,-3,3,U,206.5,Wed,MIL2016,18717,0,27
3/2/2016,3,2,2016,2016,7:00p,CHA,119,PHI,99,,"11,143",,2016,March,N,-10,10,O,209,Wed,PHI2016,20478,0,19
3/2/2016,3,2,2016,2016,7:00p,CHI,89,ORL,102,,"16,072",,2016,March,Y,4.5,-4.5,U,216,Wed,ORL2016,18846,0,5
3/2/2016,3,2,2016,2016,10:30p,OKC,98,LAC,103,,"19,304",,2016,March,Y,-1,1,U,218,Wed,LAC2016,19060,0,16
3/2/2016,3,2,2016,2016,7:30p,POR,93,BOS,116,,"18,624",,2016,March,Y,6,-6,U,220.5,Wed,BOS2016,18624,0,20
3/1/2016,3,1,2016,2016,7:30p,CHI,111,MIA,129,,"19,654",,2016,March,Y,6,-6,O,201.5,Tue,MIA2016,19600,0,16
3/1/2016,3,1,2016,2016,7:00p,PHX,92,CHA,126,,"16,849",,2016,March,Y,12.5,-12.5,O,209.5,Tue,CHA2016,19077,0,10
3/1/2016,3,1,2016,2016,7:30p,POR,104,NYK,85,,"19,812",,2016,March,N,-4.5,4.5,U,209.5,Tue,NYK2016,19812,0,47
3/1/2016,3,1,2016,2016,10:30p,ATL,105,GSW,109,OT,"19,596",,2016,March,N,5.5,-5.5,O,213,Tue,GSW2016,19596,0,18
2/29/2016,2,29,2016,2016,7:00p,IND,96,CLE,100,,"20,562",,2016,February,N,8,-8,U,203,Mon,CLE2016,19432,0,21
2/29/2016,2,29,2016,2016,7:30p,UTA,95,BOS,100,,"17,680",,2016,February,Y,4.5,-4.5,U,205,Mon,BOS2016,18624,0,20
2/29/2016,2,29,2016,2016,10:30p,BKN,95,LAC,105,,"19,060",,2016,February,N,12,-12,U,213,Mon,LAC2016,19060,0,16
2/29/2016,2,29,2016,2016,7:00p,PHI,108,WAS,116,,"15,096",,2016,February,N,12.5,-12.5,O,215,Mon,WAS2016,20356,0,18
2/29/2016,2,29,2016,2016,8:00p,HOU,121,MIL,128,,"13,214",,2016,February,Y,-3,3,O,215,Mon,MIL2016,18717,0,27
2/28/2016,2,28,2016,2016,7:30p,MIA,98,NYK,81,,"19,812",,2016,February,N,-2,2,U,197,Sun,NYK2016,19812,0,47
2/28/2016,2,28,2016,2016,6:00p,TOR,101,DET,114,,"17,201",,2016,February,Y,1.5,-1.5,O,199.5,Sun,DET2016,22076,0,27
2/28/2016,2,28,2016,2016,3:30p,CHA,76,ATL,87,,"17,156",,2016,February,Y,4.5,-4.5,U,202,Sun,ATL2016,18047,0,16
2/28/2016,2,28,2016,2016,1:00p,CLE,99,WAS,113,,"20,356",,2016,February,Y,-2.5,2.5,O,205,Sun,WAS2016,20356,0,18
2/28/2016,2,28,2016,2016,6:00p,POR,111,IND,102,,"16,662",,2016,February,N,5.5,-5.5,O,208,Sun,IND2016,18165,0,16
2/28/2016,2,28,2016,2016,6:00p,PHI,116,ORL,130,,"16,168",,2016,February,Y,9,-9,O,214.5,Sun,ORL2016,18846,0,5
2/27/2016,2,27,2016,2016,8:30p,DET,102,MIL,91,,"17,165",,2016,February,N,1,-1,U,202,Sat,MIL2016,18717,0,27
2/27/2016,2,27,2016,2016,8:00p,POR,103,CHI,95,,"21,962",,2016,February,N,-4.5,4.5,U,209.5,Sat,CHI2016,20917,0,21
2/27/2016,2,27,2016,2016,3:00p,MIA,89,BOS,101,,"18,624",,2016,February,Y,5.5,-5.5,U,211,Sat,BOS2016,18624,0,20
2/27/2016,2,27,2016,2016,8:30p,GSW,121,OKC,118,OT,"18,203",,2016,February,P,-3,3,O,233,Sat,OKC2016,18203,0,7
2/26/2016,2,26,2016,2016,7:00p,CHA,96,IND,95,,"18,165",,2016,February,N,3.5,-3.5,U,203,Fri,IND2016,18165,0,16
2/26/2016,2,26,2016,2016,7:30p,CLE,97,TOR,99,,"19,800",,2016,February,Y,-2.5,2.5,U,206.5,Fri,TOR2016,19800,0,20
2/26/2016,2,26,2016,2016,8:00p,CHI,88,ATL,103,,"18,123",,2016,February,Y,7.5,-7.5,U,208,Fri,ATL2016,18047,0,16
2/26/2016,2,26,2016,2016,7:30p,ORL,95,NYK,108,,"19,812",,2016,February,Y,2.5,-2.5,U,209,Fri,NYK2016,19812,0,47
2/26/2016,2,26,2016,2016,7:00p,WAS,103,PHI,94,,"16,511",,2016,February,N,-7.5,7.5,U,217.5,Fri,PHI2016,20478,0,19
2/25/2016,2,25,2016,2016,7:30p,MIL,107,BOS,112,,"18,157",,2016,February,N,7.5,-7.5,O,215,Thu,BOS2016,18624,0,20
2/25/2016,2,25,2016,2016,10:30p,HOU,119,POR,105,,"19,393",,2016,February,N,4,-4,O,218.5,Thu,POR2016,19393,0,20
2/25/2016,2,25,2016,2016,7:00p,GSW,130,ORL,114,,"19,189",,2016,February,N,-8,8,O,224,Thu,ORL2016,18846,0,5
